policy,age_mode,extra_delay,seed,wAoI,age_mae,age_bias,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Ji'24-style Expected-AoI Greedy-Safe,expected,8,2,398.9462162162162,4.7184515022891915,-0.4662108375134409,0.21794471980313856,0.3984215683023388,23.99872826134135,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,8,3,441.27837837837836,4.9055104941714065,-0.3143644980658686,0.2265633308480516,0.4020158919992707,23.999582564745644,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,8,4,356.1645945945946,4.8605548570264885,-0.6216845231706462,0.20746385596614725,0.4016041924617073,23.997183245284667,0.4064864864864865,True,True
Zhu'26-style Expected-AoI Aggregate-DPP,expected,1,0,409.1027027027027,1.1586845268444266,-0.02274826689560869,0.2981332666530078,0.6161674069699581,874.6409152331499,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,1,1,406.40837837837836,1.1619165642509162,-0.021343342113214935,0.29176315820631443,0.5608892284165538,716.3191213592587,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,1,2,341.9916216216216,1.0518123306687015,-0.02514485254203768,0.23353776422448447,0.5973234985245922,800.5950276815848,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,1,3,351.7240540540541,1.047567257973597,-0.005079391397183894,0.25422823980372444,0.6373223754867884,972.8242330945087,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,1,4,337.98621621621623,1.0908234791775877,-0.016678299658392945,0.2143513725988491,0.47791388067610957,326.7452797090065,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,2,0,419.10135135135135,2.173801894962511,-0.17100960250086636,0.300911190364126,0.6162955621192325,865.5398397609387,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,2,1,418.8394594594595,2.168501595739232,-0.14910094980373398,0.2961381696806791,0.5798074563528444,726.4713658713848,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,2,2,341.4791891891892,1.910401711266347,-0.13438289977843237,0.23650377037208725,0.6164724421174178,880.5881952709711,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,2,3,366.6683783783784,1.9519985150144095,-0.11028469253804664,0.25632661950369934,0.6404465047783903,993.6309341765838,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,2,4,344.0954054054054,2.061766204949589,-0.17019144789217824,0.21613594000254235,0.5009046200740385,413.66056184013047,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,0,437.48459459459457,3.5782303451136044,-0.409872231997168,0.3022189140070168,0.6530636588843235,1018.3828539204769,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,1,415.53648648648647,3.4785062123561565,-0.31380291189753423,0.29618633436445047,0.585000376897447,765.5904489670532,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,2,351.91648648648646,3.150597170639852,-0.37211504088486075,0.23734906166806105,0.6362390935680765,949.1537674904389,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,3,379.0091891891892,3.2959226472850855,-0.32832498706804736,0.25749785601681974,0.6504437185115164,1005.1902125555049,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,4,4,349.3591891891892,3.4159894368586317,-0.4397302720551851,0.21594070977456617,0.495523808725587,382.092104220347,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,0,447.2910810810811,5.111863335636672,-0.6379182674426562,0.3031683613039755,0.6549084714800418,1036.185004864895,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,1,435.28594594594597,5.1144994224961815,-0.6735339262980342,0.29881663290355714,0.5933917757463857,801.7272589013676,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,2,353.34837837837836,4.366524338612057,-0.5928480526005449,0.2367399310407151,0.6411807564307411,992.578629896111,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,3,382.6045945945946,4.63930532794712,-0.535228053123372,0.2579756659733814,0.657941628811361,1067.610315801713,0.4064864864864865,False,False
Zhu'26-style Expected-AoI Aggregate-DPP,expected,8,4,353.91648648648646,4.799886903245674,-0.7758138664865777,0.21636158788480794,0.5028612787462026,411.0308340248729,0.4064864864864865,False,False
