quantile,good_fraction,extra_delay,expected_gain_vs_conservative_pct,expected_gain_ci95_halfwidth,expected_gap_vs_true_aoi_pct,expected_gap_ci95_halfwidth,paired_seeds
0.25,0.7497621313035204,4,26.288838030293086,0.9708722784512468,1.585239594226887,0.8362222451351453,20
0.25,0.7497621313035204,8,36.639155168643136,0.7371158451581057,2.9408185962159936,1.0002623691067514,20
0.5,0.5004757373929591,4,16.551244458968647,0.7077272518229976,0.5399493596988584,1.2426547629677673,20
0.5,0.5004757373929591,8,23.310159952156788,1.2234395130107816,1.818093229593665,1.3622312087474,20
0.75,0.25023786869647957,4,7.784928797531333,1.0622476736223452,0.11681947713650073,1.3433317056140381,20
0.75,0.25023786869647957,8,11.169395852231013,1.1442618742610153,1.5474576288824247,1.1862019602749565,20
