policy,age_mode,extra_delay,seed,wAoI,age_mae,age_bias,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Ji'24-style Expected-AoI Greedy-Safe,expected,2,13,529.9227027027027,2.6047332944870303,-0.16483899441249666,0.3004343458221624,0.4033388464491845,23.999599634589604,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,14,439.2416216216216,2.4387323955199256,-0.19346580051707532,0.2541711606013151,0.39465299830608563,23.998658171398148,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,15,501.41810810810813,2.420009465811787,-0.12500498360551288,0.28655462690283473,0.39938626810779737,23.999600583676198,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,16,466.5208108108108,2.2056444653535747,-0.16174191461901338,0.2421987489759553,0.4024393299806655,23.998054714383578,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,17,663.5654054054054,2.43359673393923,-0.003054847361554883,0.31398298989009904,0.4018742233660188,23.999353447385854,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,18,477.2891891891892,2.0840812870061547,-0.026325792352497244,0.26287681437232935,0.4050215242322634,23.999779589033952,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,2,19,385.91513513513513,1.765981309668087,-0.018480909447897303,0.21132789921787512,0.40022819721025404,23.999778720099997,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,0,527.9064864864865,3.6597617567938574,-0.19776474398568747,0.26672338484602903,0.40455791189613965,23.999986900596085,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,1,500.8735135135135,3.7372812109888276,-0.2234093775938382,0.26069874497244566,0.40250153803845606,23.99962992177709,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,2,388.76864864864865,3.200706694775715,-0.26252940657550367,0.21852595333778,0.3978038604445058,23.99872826134133,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,3,455.0743243243243,3.3585947610717213,-0.19720882570028644,0.22673930375241932,0.40040782843127354,23.999582564745356,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,4,362.0451351351351,3.4041063586191207,-0.3593549651483802,0.20743287906810493,0.3991583691215021,23.99971665785284,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,5,478.84324324324325,3.235949159750248,-0.08010690349179428,0.22743313412573443,0.399912885826807,23.99918063930884,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,6,534.4521621621622,4.0655052493670905,-0.2606885157340449,0.27793145439587846,0.4028245591758648,23.999110344507848,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,7,426.0597297297297,3.5111880589574045,-0.2829159682282805,0.2414130919801176,0.40363328124698616,23.998232247353176,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,8,471.31,3.80095591277262,-0.38343938236115294,0.25006703864447805,0.40139652313131075,23.998604899752003,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,9,557.9818918918919,4.11707826639026,-0.26270952934716435,0.3019096163151744,0.40038748142348546,23.999925892926104,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,10,551.2481081081081,3.932345927674031,-0.24740222490270544,0.2687410053238439,0.40220392822454193,23.99894458295094,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,11,367.78675675675674,3.3471937313376916,-0.31783992755432483,0.20443223885289638,0.3983342063477445,23.997401242161157,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,12,394.55783783783784,3.311823383071691,-0.20557734892586385,0.21881852968443438,0.3983908879802858,23.999291344123833,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,13,540.9464864864865,4.381561052555281,-0.4034703307594878,0.300167988621751,0.40284212373188255,23.99884051973016,0.4064864864864865,True,True
Ji'24-style Expected-AoI Greedy-Safe,expected,4,14,439.5551351351351,4.0835158812056145,-0.5211223174138789,0.25438287594387227,0.4000634063226177,23.998658171398098,0.4064864864864865,True,True
