quantile,good_fraction,extra_delay,age_mode,policy,seed,wAoI,age_mae,age_bias,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,5,1136.5462222222222,4.003462962962957,4.003462962962957,94.0,136.0,120.31370370370371,0.38716497230398866,23.99958431642567,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,6,1069.8422222222223,4.023999999999996,4.023999999999996,89.0,126.0,111.98074074074074,0.37743797121919914,23.992635526616965,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,7,1097.4197777777779,4.0204629629629745,4.0204629629629745,95.0,141.0,123.9137037037037,0.38698891212596237,23.985158637339413,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,8,1139.7637777777777,3.996111111111111,3.996111111111111,100.0,159.0,136.01222222222222,0.3920238274435244,23.999960084570326,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,9,1121.4988888888888,3.992296296296309,3.992296296296309,98.0,139.0,122.39037037037038,0.3928951585690212,23.999396789338018,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,10,1109.8473333333334,4.0412777777777755,4.0412777777777755,97.0,147.0,127.76518518518519,0.3899755945893424,23.995152898344468,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,11,1079.6806666666666,3.9958888888888904,3.9958888888888904,98.0,143.0,124.32518518518519,0.3930031643450735,23.99893795111685,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,12,1104.7806666666668,4.009981481481487,4.009981481481487,99.0,140.0,124.88222222222223,0.3910599770357973,23.99638963101306,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,13,1131.0782222222222,4.0052407407407395,4.0052407407407395,98.0,148.0,127.38296296296296,0.38966612090596586,23.99897803900459,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,14,1122.7237777777777,3.998240740740747,3.998240740740747,98.0,149.0,127.38185185185185,0.3982896246391645,23.99704513914578,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,15,1078.3146666666667,3.9989074074074167,3.9989074074074167,91.0,141.0,123.40185185185184,0.4007638592450127,23.999024980401558,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,16,1101.0484444444444,3.9993148148148205,3.9993148148148205,95.0,142.0,123.3725925925926,0.39421761243189357,23.99818892085963,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,17,1125.0713333333333,3.9905370370370363,3.9905370370370363,98.0,141.0,123.52037037037037,0.3906886557395466,23.999790763578666,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,18,1114.7237777777777,3.9855740740740697,3.9855740740740697,98.0,151.0,129.46259259259259,0.3892275050640675,23.995182927726912,0.4053333333333334,True,True
0.5,0.5004757373929591,4,conservative,Conservative-AoI Bayes-Safe,19,1182.032,3.986555555555558,3.986555555555558,96.0,145.0,127.54037037037037,0.3883106556607707,23.998784214292197,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,0,902.7137777777778,5.239997820896044,-0.9661169912776675,85.0,123.0,109.60814814814815,0.37545548911812937,23.99218426863106,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,1,960.088,5.256850902079507,-0.8712610551227026,92.0,146.0,124.27037037037037,0.39839224980335103,23.99947299763633,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,2,914.6408888888889,5.189176209336081,-0.8770271823844801,86.0,127.0,113.70185185185186,0.3920581943279439,23.999968806835934,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,3,953.5102222222222,5.311556409627624,-0.9999071448029655,87.0,136.0,116.81370370370371,0.38042544883399826,23.99898652218795,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,4,949.9542222222223,5.347147813797258,-1.0063844372105313,87.0,129.0,113.27407407407408,0.3957575186178177,23.998995630603652,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,5,967.8022222222222,5.321577545320022,-0.9462466486362883,87.0,129.0,112.49518518518518,0.38946132445288534,23.999584316425786,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,6,885.8873333333333,5.118586539471659,-0.7749746251125356,79.0,121.0,105.81888888888889,0.38824999643641545,23.997545175538942,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,7,905.4222222222222,5.2725750243981615,-0.954049127052513,82.0,121.0,106.85259259259259,0.38905560858591415,23.996007850010372,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,8,890.6737777777778,5.058040229339236,-0.6970780329670941,80.0,121.0,106.6225925925926,0.3936026655931456,23.999960084570372,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,9,921.828,5.226095497369602,-0.9406033949118818,85.0,121.0,107.6774074074074,0.38775622070426596,23.998588802741928,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,10,958.8004444444445,5.285653504704634,-0.8811415617513255,88.0,140.0,120.29333333333334,0.3899755945893424,23.992223335943628,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,11,908.6666666666666,5.274896764727158,-0.9683322148886608,86.0,136.0,114.64962962962963,0.3945647663226036,23.993029707108292,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,12,914.7108888888889,5.257555176998239,-0.94917253949339,84.0,129.0,112.47888888888889,0.397351783597017,23.994431673074722,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,13,966.0526666666667,5.3558007612840495,-0.955595033586902,87.0,129.0,113.31518518518519,0.38997868343625114,23.994545928283955,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,14,974.818,5.317522191154688,-0.9390995238438665,88.0,140.0,119.09814814814816,0.39427244405637285,23.998932098053622,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,15,927.0731111111111,5.062398096610975,-0.7318312524554014,85.0,131.0,115.21777777777778,0.3988396478762781,23.999322661307097,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,16,963.854,5.305581308256606,-0.9613195136573977,87.0,129.0,114.09851851851852,0.39668764759750696,23.999094460429777,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,17,946.2708888888889,5.231913733787811,-0.9020661105410692,88.0,133.0,115.07444444444444,0.3902311748780249,23.999191781812545,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,18,939.6284444444444,5.275622813625243,-0.9028385619690051,88.0,139.0,118.57407407407408,0.39391134989035004,23.986016357601134,0.4053333333333334,True,True
0.5,0.5004757373929591,4,expected,Expected-AoI Bayes-Safe,19,919.2102222222222,5.196705733135357,-0.8474419151627426,81.0,124.0,108.7611111111111,0.3916914698269714,23.994832626757816,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,0,908.2811111111112,0.0,0.0,87.0,131.0,114.54962962962964,0.36700879644955503,23.99319197166797,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,1,949.4511111111111,0.0,0.0,91.0,148.0,124.20148148148148,0.3952553029545057,23.99970020326984,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,2,938.0446666666667,0.0,0.0,89.0,132.0,117.56851851851852,0.3885078613909509,23.999110232249723,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,3,959.8617777777778,0.0,0.0,87.0,139.0,118.19962962962963,0.375965595975452,23.998986522188005,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,4,951.1522222222222,0.0,0.0,87.0,133.0,114.9737037037037,0.38721960260702704,23.998995630603844,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,5,975.0248888888889,0.0,0.0,89.0,130.0,113.76703703703704,0.3743054002701674,23.993781681448233,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,6,875.234,0.0,0.0,80.0,126.0,107.67111111111112,0.38480980659457387,23.997545175538974,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,7,901.5766666666667,0.0,0.0,82.0,128.0,111.7862962962963,0.381822170976083,23.996007850010386,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,8,879.1768888888889,0.0,0.0,79.0,125.0,107.81296296296296,0.3891553604134499,23.999960084570308,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,9,916.836,0.0,0.0,85.0,130.0,112.94,0.38261728283951074,23.998588802741992,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,10,944.8344444444444,0.0,0.0,87.0,128.0,114.51518518518519,0.38491097647779265,23.993943918348986,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,11,892.7993333333334,0.0,0.0,83.0,129.0,110.93,0.3898799603900133,23.993641528132002,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,12,915.9811111111111,0.0,0.0,83.0,128.0,112.51,0.39589982823673553,23.994431673074768,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,13,947.6322222222223,0.0,0.0,85.0,125.0,110.89555555555556,0.38350216912058366,23.99850815561268,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,14,930.58,0.0,0.0,85.0,133.0,114.3962962962963,0.3918082412810205,23.998107941839244,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,15,930.6313333333334,0.0,0.0,86.0,132.0,114.9274074074074,0.39052086031918337,23.99951249020073,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,16,965.146,0.0,0.0,89.0,133.0,116.54888888888888,0.3902655561669122,23.999094460429777,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,17,929.7224444444445,0.0,0.0,86.0,140.0,117.63444444444444,0.3760492681708516,23.999191781812563,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,18,929.3382222222223,0.0,0.0,86.0,126.0,113.14851851851851,0.3854804292030415,23.99679831170417,0.4053333333333334,True,True
0.5,0.5004757373929591,4,perfect,Perfect-AoI Bayes-Safe,19,926.5331111111111,0.0,0.0,81.0,121.0,106.97185185185185,0.38879362911308507,23.99878421429189,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,0,1233.8955555555556,7.979722222222211,7.979722222222211,105.0,152.0,133.71370370370371,0.3868585242207047,23.9992325625628,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,1,1185.7215555555556,7.995462962962967,7.995462962962967,106.0,158.0,136.82888888888888,0.39316400505527554,23.999700203269782,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,2,1205.0682222222222,8.024703703703704,8.024703703703704,101.0,146.0,130.16185185185185,0.38495752845395786,23.999110232249734,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,3,1316.8215555555555,7.966388888888891,7.966388888888891,106.0,154.0,134.52444444444444,0.37641158126130664,23.998986522188012,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,4,1254.7962222222222,8.016296296296273,8.016296296296273,103.0,147.0,130.92851851851853,0.39513865414706933,23.99932721978103,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,5,1279.2564444444445,8.02387037037036,8.02387037037036,103.0,148.0,128.91037037037037,0.37935737499774,23.999584316425654,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,6,1223.1206666666667,8.03898148148147,8.03898148148147,100.0,143.0,125.77185185185185,0.37645505983581584,23.9976241261168,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,7,1241.9895555555556,8.043055555555574,8.043055555555574,103.0,153.0,134.27592592592592,0.3885389344709262,23.985158637339413,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,8,1227.9297777777779,8.000055555555534,8.000055555555534,103.0,154.0,134.92925925925925,0.3925019052818701,23.99996008457034,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,9,1276.0164444444445,7.979148148148151,7.979148148148151,104.0,144.0,130.19,0.39196080622997476,23.998588802742084,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,10,1258.3324444444445,8.092185185185162,8.092185185185162,103.0,146.0,130.62666666666667,0.37630112568815804,23.990225527494516,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,11,1239.3162222222222,8.002666666666656,8.002666666666656,105.0,149.0,130.69703703703703,0.3930031643450735,23.99604436384066,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,12,1223.535111111111,8.014796296296296,8.014796296296296,104.0,152.0,133.07185185185185,0.3939638877563602,23.99638963101296,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,13,1290.5953333333334,7.985296296296305,7.985296296296305,107.0,153.0,134.35,0.38768158621308885,23.998978039004594,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,14,1259.073111111111,8.01405555555556,8.01405555555556,110.0,158.0,138.52074074074073,0.3964587634569174,23.997045139145797,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,15,1181.9393333333333,7.988499999999998,7.988499999999998,99.0,149.0,128.96407407407406,0.39928137887789183,23.99932266130709,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,16,1238.0366666666666,8.032462962962974,8.032462962962974,102.0,140.0,125.05962962962963,0.38977154913378953,23.997409157878295,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,17,1203.782,7.999759259259249,7.999759259259249,100.0,154.0,130.87740740740742,0.388401251431938,23.999790763578847,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,18,1257.9422222222222,8.001981481481488,8.001981481481488,102.0,150.0,130.26444444444445,0.37985981541150243,23.99093869511877,0.4053333333333334,True,True
0.5,0.5004757373929591,8,conservative,Conservative-AoI Bayes-Safe,19,1279.1931111111112,7.9933148148148065,7.9933148148148065,105.0,162.0,138.19518518518518,0.3835831990629627,23.999080814089105,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,0,892.5511111111111,9.027706811565972,-2.4846069793194676,83.0,118.0,105.19444444444444,0.386436189587276,23.99965253455753,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,1,960.6184444444444,9.400479629849938,-2.4167319098922233,92.0,144.0,122.13407407407408,0.39996072322777365,23.9994729976364,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,2,919.3973333333333,9.139346280555866,-2.3153414639483376,84.0,124.0,109.20185185185186,0.3920581943279439,23.99996880683588,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,3,948.2973333333333,9.326463756068598,-2.5145085426241467,84.0,130.0,112.11481481481482,0.38443931640668993,23.998986522187934,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,4,953.5431111111111,9.434834856103755,-2.5629153020170117,86.0,123.0,109.42518518518519,0.39625974897139365,23.998995630603456,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,5,1003.0991111111111,9.884533273039322,-2.9978779410704965,91.0,137.0,117.86666666666666,0.389002054023106,23.999584316425754,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,6,905.9891111111111,8.995621189246425,-2.2373723204736553,81.0,121.0,107.24814814814815,0.39169018627825697,23.997545175538946,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,7,946.8488888888888,9.45628546929136,-2.787641112158891,86.0,128.0,113.67333333333333,0.38957228270090205,23.99600785001036,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,8,957.7671111111111,9.33398309442314,-2.5596805893086967,87.0,138.0,118.1825925925926,0.3940576975764903,23.999960084570375,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,9,946.9995555555555,9.296219869748246,-2.7446174589959575,86.0,123.0,108.73444444444445,0.3942966870775908,23.998588802741924,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,10,962.6348888888889,9.339718019624268,-2.50880211696188,88.0,130.0,115.27185185185185,0.38693682372241256,23.995152898344365,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,11,904.6015555555556,9.329421077536322,-2.6325425949658188,86.0,126.0,110.86185185185185,0.39508530031511363,23.99753613459586,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,12,957.1097777777778,9.454738372351978,-2.6820968058036714,90.0,142.0,121.90555555555555,0.3988037389572985,23.999184358610464,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,13,927.8853333333333,9.220289941429717,-2.3367425880083146,83.0,126.0,110.5437037037037,0.3937202402039467,23.998508155612623,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,14,964.1724444444444,9.430523602479692,-2.539458199574519,88.0,134.0,115.68518518518519,0.39553329505688645,23.99893209805362,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,15,938.7406666666667,8.934739448814911,-2.103682636195305,85.0,128.0,113.61518518518518,0.3997755390002654,23.99902498040118,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,16,1017.8097777777778,9.838671464835661,-2.9981516254972482,95.0,141.0,122.69444444444444,0.3956996335312616,23.99909446042976,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,17,943.1224444444445,9.354395398973379,-2.5690268557074005,87.0,130.0,113.34777777777778,0.38885873229345974,23.99919178181255,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,18,921.5875555555556,9.27992787178722,-2.516213657118151,83.0,130.0,111.59444444444445,0.39344296540772183,23.99290763012502,0.4053333333333334,True,True
0.5,0.5004757373929591,8,expected,Expected-AoI Bayes-Safe,19,908.5004444444445,9.07879689206643,-2.3273725579035798,81.0,117.0,104.38111111111111,0.3931403901839145,23.99766475164468,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,0,886.6771111111111,0.0,0.0,82.0,124.0,109.13666666666667,0.3518047496461212,23.995135132290507,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,1,938.3688888888889,0.0,0.0,90.0,143.0,121.96407407407408,0.39316400505527554,23.998147941873274,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,2,929.7662222222223,0.0,0.0,86.0,129.0,113.48703703703704,0.38445033803438744,23.999968806835852,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,3,949.8702222222222,0.0,0.0,85.0,131.0,113.02592592592593,0.36704589025835943,23.998986522188027,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,4,959.1197777777778,0.0,0.0,84.0,125.0,109.50222222222222,0.3837039901319956,23.99899563060383,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,5,988.7073333333333,0.0,0.0,88.0,132.0,115.6262962962963,0.3610144619756812,23.999584316425718,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,6,853.5371111111111,0.0,0.0,75.0,116.0,100.43185185185185,0.37694651552750746,23.997884539765007,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,7,906.3653333333333,0.0,0.0,81.0,119.0,104.63592592592593,0.37458873336625187,23.996007850010386,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,8,932.7151111111111,0.0,0.0,84.0,131.0,113.17925925925925,0.3891553604134499,23.99996008457036,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,9,917.118,0.0,0.0,81.0,121.0,106.96925925925926,0.37280658327952354,23.99858880274208,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,10,946.3793333333333,0.0,0.0,86.0,128.0,113.83703703703704,0.38136574379970783,23.9915024189596,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,11,906.9775555555556,0.0,0.0,84.0,137.0,114.76518518518519,0.3799898145323227,23.998937951116645,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,12,933.8871111111112,0.0,0.0,82.0,135.0,115.74444444444444,0.39202794727598494,23.994431673074764,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,13,943.7126666666667,0.0,0.0,86.0,130.0,113.99185185185185,0.3719369649854632,23.99850815561269,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,14,994.9455555555555,0.0,0.0,90.0,139.0,119.47222222222223,0.38835835739552726,23.998932098053473,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,15,942.33,0.0,0.0,86.0,132.0,114.4825925925926,0.38589931167635294,23.999322661307104,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,16,992.576,0.0,0.0,89.0,142.0,121.81481481481481,0.3858194928688082,23.999094460429788,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,17,934.6657777777777,0.0,0.0,86.0,127.0,111.93777777777778,0.3778791916169385,23.99979076357861,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,18,924.864,0.0,0.0,85.0,126.0,111.70370370370371,0.38454366023778497,23.996798311704175,0.4053333333333334,True,True
0.5,0.5004757373929591,8,perfect,Perfect-AoI Bayes-Safe,19,922.1251111111111,0.0,0.0,80.0,117.0,104.02407407407408,0.38348092113762694,23.99837731963595,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,0,2785.1006666666667,3.9815925925925977,3.9815925925925977,238.0,372.0,316.58037037037036,0.3708098081504135,23.999232562563005,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,1,3023.5202222222224,3.974981481481489,3.974981481481489,276.0,398.0,350.34407407407406,0.3861177745784901,23.99970020326986,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,2,2914.8837777777776,3.983555555555562,3.983555555555562,247.0,371.0,326.19925925925924,0.37836405299954223,23.9999688068362,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,3,2763.804666666667,3.9737037037037086,3.9737037037037086,224.0,369.0,306.84777777777776,0.3809343259451616,23.999232417519487,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,4,2761.762,4.051055555555566,4.051055555555566,217.0,342.0,296.41333333333336,0.39826867038569735,23.999868962732883,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,5,2755.309777777778,4.012111111111109,4.012111111111109,214.0,359.0,298.15444444444444,0.37752029327862274,23.997512397708622,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,6,2828.670222222222,4.031018518518532,4.031018518518532,231.0,351.0,298.287037037037,0.37055759153551604,23.99762412611675,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,7,2928.365111111111,4.024759259259279,4.024759259259279,244.0,411.0,341.6,0.3813054968610951,23.998769425311544,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,8,2905.554222222222,4.032518518518532,4.032518518518532,254.0,400.0,340.4111111111111,0.3848526598683381,23.99996008457038,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,9,2704.627111111111,3.942555555555563,3.942555555555563,216.0,356.0,297.4674074074074,0.38261728283951074,23.999396789338142,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,10,2950.6075555555553,4.030462962962971,4.030462962962971,247.0,423.0,351.97407407407405,0.37832697293277795,23.999843189204988,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,11,2699.6106666666665,3.9412777777777785,3.9412777777777785,220.0,385.0,314.407037037037,0.3898799603900133,23.998013427123794,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,12,2917.5644444444442,4.009148148148142,4.009148148148142,251.0,414.0,342.8859259259259,0.3852521555946714,23.998724457321686,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,13,2676.436222222222,3.9814629629629668,3.9814629629629668,219.0,368.0,303.2251851851852,0.3839647772859885,23.99998847556798,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,14,2832.487111111111,3.962203703703697,3.962203703703697,241.0,403.0,330.56,0.3880730316799203,23.998932098053466,0.4053333333333334,True,True
0.75,0.25023786869647957,4,conservative,Conservative-AoI Bayes-Safe,15,2818.9155555555553,3.990092592592587,3.990092592592587,243.0,398.0,335.86333333333334,0.3886722408620512,23.99864532261418,0.4053333333333334,True,True
