policy,age_mode,extra_delay,seed,wAoI,age_mae,age_bias,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Conservative-AoI Bayes-Safe,conservative,4,1,630.7743243243243,3.979301801801803,3.979301801801803,0.23896375942789735,0.38083714930550794,23.984176103819845,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,4,2,533.6137837837838,3.9838288288288353,3.9838288288288353,0.19711553404081703,0.3687715911263508,23.99590055363013,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,4,3,600.7918918918919,3.9866441441441474,3.9866441441441474,0.20988476793355293,0.3634223663673395,23.9726805430643,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,4,4,526.6767567567567,4.002049549549546,4.002049549549546,0.195614764947137,0.3507310669854391,23.996370870076685,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,8,0,813.8694594594594,7.917522522522528,7.917522522522528,0.23153856565958986,0.3517452053288762,23.99597878045288,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,8,1,805.7083783783784,7.9112612612612665,7.9112612612612665,0.23031426256767407,0.3357980253606948,23.982325151108245,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,8,2,701.912972972973,7.924707207207213,7.924707207207213,0.1890319402132664,0.33726849037686346,23.995900553630115,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,8,3,764.0089189189189,7.929752252252223,7.929752252252223,0.20001125557612787,0.32178531703499613,23.965619654766623,0.4064864864864865,True,True
Conservative-AoI Bayes-Safe,conservative,8,4,675.6083783783783,7.988490990991006,7.988490990991006,0.18945096139490533,0.29594462416484263,23.968457619782562,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,0,0,462.10756756756757,0.0,0.0,0.2545655725367439,0.39563921071561803,23.997220469611044,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,0,1,427.61324324324323,0.0,0.0,0.25139655205848704,0.39566015212278827,23.99812360094259,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,0,2,356.41,0.0,0.0,0.2061863399286568,0.3866851190035102,23.997800383215594,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,0,3,405.22216216216214,0.0,0.0,0.2184198667170831,0.3948899424584807,23.99948487133885,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,0,4,330.86486486486484,0.0,0.0,0.20118220744329093,0.3747001357194501,23.94662845750547,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,1,0,468.58216216216215,1.1237396708482652,-0.00711429108092035,0.2598026151815975,0.40008147580323644,23.997220469610856,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,1,1,489.17324324324323,1.1232862558182621,0.015970570154547968,0.2546572032659566,0.39971416277961047,23.997178848816354,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,1,2,363.43432432432434,1.0123901017434833,-0.0020357548263514025,0.21271640865849914,0.3897736582926757,23.997267035753424,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,1,3,425.2137837837838,1.0260217503816786,0.004643497488403468,0.22321185774172192,0.39772772248461163,23.999582564744674,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,1,4,342.87054054054056,1.071154672083241,-0.002912213705554889,0.2036835313949837,0.3786134530637784,23.996370870076603,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,2,0,489.6164864864865,2.146272695115438,-0.09673531620548066,0.2607620372936833,0.40120058482646226,23.997220469611026,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,2,1,488.87864864864866,2.1433829160081026,-0.08439485278887729,0.2555500880029598,0.3996509605735945,23.9981236009428,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,2,2,374.2775675675676,1.9156732079967305,-0.11852361442935888,0.2142728353194808,0.39100907400834184,23.997267035753424,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,2,3,410.63216216216216,1.9251894447696054,-0.06430844567123381,0.22373715212169443,0.398263743673944,23.99585570759023,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,2,4,348.8637837837838,2.004402888177598,-0.12027952658096104,0.20511070223570296,0.3883967464245992,23.99637087007667,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,4,0,484.11432432432434,3.5467482632394343,-0.238831831127294,0.2619390553834136,0.40097767083022173,23.9999869005956,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,4,1,487.1575675675676,3.6268784520411907,-0.2677152233592137,0.25710407449102096,0.40250153803845606,23.997178848816354,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,4,2,392.1654054054054,3.1912075686846584,-0.3323723602294951,0.21456762183937994,0.39347990543967415,23.994534071506855,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,4,3,441.5362162162162,3.2805791685896053,-0.1916580384114583,0.22391230518430152,0.398638897608403,23.99077128899404,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,4,4,355.9581081081081,3.372910423016184,-0.37510739966994067,0.20530112493491948,0.3908425697648044,23.9963708700767,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,8,0,516.7402702702702,5.439052005609629,-0.4788140077846087,0.2624259538480478,0.40176013933807514,23.991957560905803,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,8,1,512.3197297297297,5.625639645002594,-0.605711571676545,0.25814710527467377,0.40079119155953913,23.995835731534434,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,8,2,363.4597297297297,4.460740369025557,-0.47248963254224813,0.21455039949644691,0.39965698401800503,23.994468613622075,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,8,3,446.12135135135134,4.88346129134081,-0.4599090470833582,0.22433699937077564,0.4020158919992707,23.995878970711992,0.4064864864864865,True,True
Expected-AoI Bayes-Safe,expected,8,4,366.51594594594593,4.8491863991294295,-0.6915016860319239,0.20537104425961383,0.3893750757606813,23.978225220459954,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,0,0,462.10756756756757,0.0,0.0,0.2545655725367439,0.39563921071561803,23.997220469611044,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,0,1,427.61324324324323,0.0,0.0,0.25139655205848704,0.39566015212278827,23.99812360094259,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,0,2,356.41,0.0,0.0,0.2061863399286568,0.3866851190035102,23.997800383215594,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,0,3,405.22216216216214,0.0,0.0,0.2184198667170831,0.3948899424584807,23.99948487133885,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,0,4,330.86486486486484,0.0,0.0,0.20118220744329093,0.3747001357194501,23.94662845750547,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,1,0,492.78810810810813,0.0,0.0,0.2597102568297122,0.3980118596554419,23.997220469610895,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,1,1,451.41594594594596,0.0,0.0,0.25508379239738216,0.3991280716318398,23.999629921776332,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,1,2,366.9664864864865,0.0,0.0,0.21329643001180457,0.39409761329750725,23.997800383215598,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,1,3,438.3437837837838,0.0,0.0,0.223059824127159,0.3966556801059469,23.999484871338936,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,1,4,348.9089189189189,0.0,0.0,0.2035779542686331,0.37421097105140905,23.99804376396371,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,2,0,479.7408108108108,0.0,0.0,0.2628287608168985,0.40120058482646226,23.997220469610877,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,2,1,476.8035135135135,0.0,0.0,0.25617386142180304,0.3968003831087329,23.99962992177641,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,2,2,372.1081081081081,0.0,0.0,0.21637619313247092,0.3916267818661749,23.997267035753424,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,2,3,439.92243243243246,0.0,0.0,0.2246380548145116,0.3973892458917622,23.999484871338847,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,2,4,363.82216216216216,0.0,0.0,0.20565759460998126,0.3815484410720246,23.992741740153424,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,4,0,495.8586486486486,0.0,0.0,0.2635007575409137,0.3980118596554419,23.998350904690515,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,4,1,486.89054054054054,0.0,0.0,0.2577473646490785,0.3991280716318398,23.998592687481953,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,4,2,378.5518918918919,0.0,0.0,0.2178926382681753,0.39039136615050873,23.997800383215598,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,4,3,427.35432432432435,0.0,0.0,0.2249704442194684,0.3950476165379498,23.998969742677836,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,4,4,378.36297297297295,0.0,0.0,0.20642076218148012,0.37812428839573736,23.99637087007676,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,8,0,487.0145945945946,0.0,0.0,0.26346676691059584,0.3980118596554419,23.99783224446095,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,8,1,483.75945945945944,0.0,0.0,0.25769277317125355,0.3985107295876498,23.998123600942645,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,8,2,400.58324324324326,0.0,0.0,0.21670721020156872,0.39409761329750725,23.997267035753424,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,8,3,437.8537837837838,0.0,0.0,0.2253838838464605,0.3950476165379498,23.999484871338947,0.4064864864864865,True,True
Perfect-AoI Bayes-Safe,perfect,8,4,370.70540540540543,0.0,0.0,0.20740717304921708,0.38888591109264026,23.996370870076706,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,0,0,469.48945945945945,0.0,0.0,0.24940724785448998,0.38987039522850037,23.995702840062933,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,0,1,448.93432432432434,0.0,0.0,0.2498900696404787,0.3910992281790097,23.989990450258897,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,0,2,356.5418918918919,0.0,0.0,0.20623355850478545,0.3805080404251794,23.9978003832156,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,0,3,390.24783783783784,0.0,0.0,0.21819128661015033,0.38489272872535457,23.99948487133896,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,0,4,329.71027027027026,0.0,0.0,0.1992600749126334,0.3507310669854391,23.99637087007659,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,1,0,474.3732432432432,1.1829392917685806,-0.10481508934931373,0.25749510053869934,0.39267339954083813,23.99597878045288,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,1,1,444.3472972972973,1.1598083931328194,-0.08234144477555963,0.2527197670605029,0.3903367044152792,23.991536546449108,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,1,2,359.7808108108108,1.069989916476883,-0.12663103603469725,0.2128457058517518,0.38297887185651175,23.997800383215598,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,1,3,414.46351351351353,1.0777265047555145,-0.09840625223666015,0.22246942428059924,0.3911409873085584,23.999484871338982,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,1,4,352.64837837837837,1.1467069443464502,-0.15448293117383555,0.20355142240617577,0.3712759830431628,23.996370870076696,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,2,0,504.33351351351354,2.2215292626386463,-0.30552621986712913,0.2590347734134785,0.3984795206751865,23.99597878045288,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,2,1,467.46864864864864,2.2030114826433684,-0.29023634908767704,0.25472130635254187,0.3945199211368436,23.99962992177652,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,2,2,379.72810810810813,1.992835259472957,-0.35467495701074064,0.2137476535092955,0.3798903325673463,23.997800383215598,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,2,3,407.3727027027027,1.9609228601907502,-0.24067685865319563,0.22266333080661146,0.3892665097335973,23.999484871338872,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,2,4,355.3248648648649,2.162512669577452,-0.4440434309688767,0.2041976223439126,0.37029765370708073,23.992741740153285,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,4,0,515.8613513513513,3.673329948636221,-0.5681617442089668,0.2602640923275932,0.3960197705475619,23.997220469611012,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,4,1,494.90675675675675,3.706679462462753,-0.6301102139736106,0.25606125971964827,0.3968003831087329,23.999296343741346,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,4,2,370.6918918918919,3.1690206394684477,-0.6259212186645084,0.2146862129711473,0.3879205347191764,23.997267035753424,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,4,3,425.7548648648649,3.3063889199723597,-0.5325615622360785,0.22384753026255,0.3973892458917622,23.998656894089866,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,4,4,347.7856756756757,3.421760111800455,-0.777785157305755,0.20377162654839995,0.373721806383368,23.996370870076753,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,8,0,532.2508108108108,5.645901131527509,-1.0601889821471222,0.2627046402616741,0.40120058482646226,23.997220469611044,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,8,1,475.23756756756757,5.377905630134197,-0.8026873792365359,0.2576780006317462,0.39908084508062214,23.999296343740976,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,8,2,379.68567567567567,4.578602045425768,-0.9829640034640056,0.21510742397543958,0.3959507368710065,23.998728261340762,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,8,3,441.6827027027027,4.934255208159129,-0.910144493799256,0.22434556919052615,0.3973892458917622,23.9986568940902,0.4064864864864865,True,True
Expected-AoI fitted-GE-Safe,expected,8,4,355.56243243243244,4.744687168769119,-1.261553390161896,0.20510267747706368,0.3820376057400657,23.996370870076717,0.4064864864864865,True,True
