policy,extra_delay,seed,wAoI,worst_user_mean_aoi,p95_user_mean_aoi,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,slot_aoi_gt40,slot_aoi_gt60,mean_service_rate,worst_service_rate,jain_service_fairness,starvation_p95,starvation_max,rejection_rate,rejected_candidates,proposed_candidates,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok,uav_pi_los,uav_pth,uav_mean_aoi,uav_avg_power,uav_service_rate,uav_max_queue,mean_dwell
Conservative-AoI Bayes-Safe,2,4,552.4456756756757,23.256756756756758,22.8505,44.0,66.0,58.005855855855856,0.0638963963963964,0.015045045045045046,0.10085585585585587,0.04378378378378378,0.842164847311958,38.0,137.0,0.03216216216216216,357,11100,0.2774953446696276,0.3770186858990685,23.99793309742025,0.4064864864864865,True,True,0.662118963;0.6741961796;0.3640876;0.2460798207;0.2372011855;0.4128728207;0.5024050881;0.4159209977;0.2309431598;0.4380235493;0.7287104513;0.5641011845,0.6966749552;0.6813572012;1.27608378;1.842501298;1.908996959;1.13470463;0.9393093506;1.126874486;1.959226317;1.072981387;0.6151471375;0.8344446437,9.096756757;9.642702703;16.17783784;21.26972973;23.25675676;14.04648649;13.23135135;15.58351351;22.51810811;16.24108108;8.935135135;10.75,0.2012825749;0.1924373717;0.3055703323;0.3675043129;0.3652891478;0.3125037888;0.2558983312;0.2716681194;0.3770186859;0.2752052261;0.1744025263;0.2311637189,0.1605405405;0.1613513514;0.07891891892;0.04756756757;0.04378378378;0.09243243243;0.1118918919;0.08351351351;0.04459459459;0.0872972973;0.1659459459;0.1324324324,5.133499104;5.227144024;21.89985389;23.99257917;23.9979331;18.36761576;10.12549636;22.81246917;23.98661588;17.89751607;3.8423542;10.89556074,8.0
Conservative-AoI Bayes-Safe,2,5,506.28162162162164,21.833243243243242,21.753864864864862,42.0,65.0,55.0045045045045,0.055157657657657656,0.013761261261261261,0.1268918918918919,0.03864864864864865,0.7479378545770411,33.0,92.0,0.015765765765765764,175,11100,0.24109291509933498,0.37498840887648355,23.99342603621928,0.4064864864864865,True,True,0.9411489522;0.4821824971;0.3825098869;0.7544254172;0.3523107703;0.8677360717;0.95;0.2189202535;0.8265150398;0.3376263363;0.2625732011;0.2699141276,0.3546353857;0.9781203331;1.218803669;0.5851252029;1.315645181;0.4538598372;0.2241414152;2.064668323;0.5023771293;1.368663091;1.731770293;1.687095206,6.998378378;14.97189189;14.14594595;8.74972973;16.47135135;8.235945946;6.41;21.68891892;8.312972973;17.59864865;21.83324324;19.23648649,0.1000646872;0.245058797;0.3063479493;0.1646257665;0.3203773805;0.1227874857;0.06475869538;0.3749884089;0.143109593;0.3436454086;0.3412055523;0.3661452568,0.2367567568;0.09945945946;0.08459459459;0.1810810811;0.07891891892;0.2;0.2413513514;0.03864864865;0.1908108108;0.06864864865;0.04405405405;0.05837837838,0.3546353857;11.20924899;23.77266785;3.362003246;23.92645301;0.7770188607;0.2241414152;23.94004968;1.83327981;23.98524038;23.97186527;23.99342604,8.0
Conservative-AoI Bayes-Safe,2,6,410.657027027027,19.57162162162162,19.267635135135134,36.0,58.0,49.87747747747748,0.03668918918918919,0.008423423423423424,0.15114864864864866,0.05702702702702703,0.8350370770195009,28.0,106.0,0.0,0,11100,0.16570031577372338,0.328204404756623,23.438837398907665,0.4064864864864865,True,True,0.6600953202;0.4082536129;0.95;0.8542797728;0.5796663152;0.95;0.7238759829;0.298421524;0.95;0.3698913443;0.95;0.5870736138,0.6992694381;1.146768836;0.2551559305;0.4699577518;0.8105930222;0.2156180293;0.6208604762;1.535216558;0.2628816135;1.257463669;0.2571157349;0.7995478023,11.26135135;18.32621622;6.607837838;8.022432432;13.33405405;6.572432432;11.43675676;19.57162162;5.820810811;19.01891892;6.227567568;11.75432432,0.1774632439;0.2625170823;0.06792664637;0.1271426242;0.1910370582;0.05909099505;0.1416233086;0.3282044048;0.07033859388;0.2847985282;0.0708110632;0.2074502406,0.1243243243;0.06864864865;0.2281081081;0.2027027027;0.1102702703;0.2272972973;0.1378378378;0.05702702703;0.2324324324;0.06486486486;0.2340540541;0.1262162162,5.18831101;14.77568324;0.2551559305;1.239493021;7.7906744;0.2156180293;3.492046667;23.21431201;0.2628816135;23.4388374;0.2571157349;7.19231264,8.0
Conservative-AoI Bayes-Safe,2,7,446.5356756756757,28.97243243243243,24.9164054054054,41.0,68.0,59.362162162162164,0.051238738738738736,0.015765765765765764,0.1568018018018018,0.032432432432432434,0.7938494583418011,26.0,221.0,0.018738738738738738,208,11100,0.18312265394564484,0.3777116559209018,23.988633418940648,0.4064864864864865,True,True,0.95;0.8194645516;0.5139536145;0.1957148488;0.2668165055;0.95;0.9166527097;0.2817874583;0.4060368001;0.95;0.95;0.8957240492,0.2129344738;0.5105004868;0.9182376412;2.309972111;1.705631049;0.2143947682;0.3910280632;1.619983796;1.152645744;0.2643493157;0.2202876177;0.4190042049,6.783243243;7.4;13.60621622;28.97243243;19.78810811;7.09027027;6.978378378;21.59783784;15.43945946;6.397027027;6.164864865;6.911351351,0.05737720822;0.135903508;0.2399826484;0.3777116559;0.3392822843;0.05782864288;0.1086423916;0.3480775995;0.2813078667;0.07287467621;0.06150192138;0.1169814442,0.2264864865;0.1910810811;0.1016216216;0.03243243243;0.05081081081;0.2243243243;0.2240540541;0.05540540541;0.08513513514;0.2318918919;0.2397297297;0.2186486486,0.2129344738;1.947006816;14.70184216;23.98863342;23.90135888;0.2143947682;0.3910280632;23.91909259;23.75318401;0.2643493157;0.2202876177;0.6090462544,8.0
Conservative-AoI Bayes-Safe,2,8,525.6235135135136,28.32918918918919,26.07954054054054,46.0,77.0,65.32747747747747,0.06614864864864865,0.022635135135135136,0.1399774774774775,0.03135135135135135,0.7348740790155692,30.0,173.0,0.039729729729729726,441,11100,0.21844408899740198,0.3885796794924137,23.998591499903405,0.4064864864864865,True,True,0.924502767;0.7675714746;0.2938168902;0.223720696;0.8564804989;0.95;0.4732619221;0.198994158;0.3554966144;0.365156396;0.95;0.8950142286,0.3798996382;0.5699618165;1.557699888;2.021057334;0.4673466129;0.2347890628;0.9960890923;2.271318822;1.304697623;1.272612991;0.2590903055;0.4199186836,6.420540541;8.626216216;21.99486486;24.23891892;7.775945946;6.471891892;14.11864865;28.32918919;16.89135135;19.30216216;5.892972973;6.626756757,0.1069879522;0.1594352649;0.3553239745;0.3670677104;0.1259309657;0.06694661116;0.2444456475;0.3885796795;0.3057223889;0.3016436737;0.07576640824;0.1234787913,0.2310810811;0.1727027027;0.05108108108;0.04108108108;0.2027027027;0.2391891892;0.09648648649;0.03135135135;0.06783783784;0.06783783784;0.2494594595;0.2289189189,0.3798996382;3.059312698;23.93099665;23.97903202;1.275505967;0.2347890628;15.89049459;23.9985915;17.58925483;23.96055074;0.2590903055;0.6987802543,8.0
Conservative-AoI Bayes-Safe,2,9,593.3021621621622,28.357837837837838,26.658486486486485,50.0,78.0,65.99414414414414,0.08385135135135136,0.02686936936936937,0.12565315315315317,0.032432432432432434,0.6711608109120999,34.0,122.0,0.0590990990990991,656,11100,0.24773656597592023,0.3925611447332256,23.992090099877746,0.4064864864864865,True,True,0.3257577326;0.6871221964;0.2523803769;0.1963495047;0.5437054116;0.2493362779;0.95;0.4363495231;0.95;0.6652629851;0.95;0.2127973752,1.414897118;0.6652565043;1.798374164;2.302374716;0.8671448273;1.819394726;0.209506079;1.076896197;0.2790122724;0.6926602831;0.247425482;2.123503268,19.20837838;9.915405405;24.42918919;28.35783784;12.96;23.52135135;5.487297297;12.78108108;6.146486486;9.669189189;5.71027027;25.26810811,0.3208374816;0.1877102136;0.3577306446;0.388914648;0.2355352842;0.3801059793;0.06307831675;0.2869782838;0.08189387238;0.201994715;0.07549820788;0.3925611447,0.0572972973;0.1627027027;0.0372972973;0.03243243243;0.1064864865;0.04297297297;0.2643243243;0.1013513514;0.2459459459;0.1559459459;0.2659459459;0.03513513514,23.95563771;6.766156103;23.95122493;23.9920901;9.275751719;23.98789452;0.209506079;16.33722505;0.2790122724;4.682564529;0.247425482;23.98713727,8.0
Conservative-AoI Bayes-Safe,4,0,548.69,27.45783783783784,25.785837837837835,46.0,72.0,61.51216216216216,0.0720045045045045,0.02099099099099099,0.1490315315315315,0.036216216216216214,0.7728191272336369,32.0,131.0,0.013423423423423423,149,11100,0.2030606179740331,0.3706970493161807,23.97524390598793,0.4064864864864865,True,True,0.95;0.2315765095;0.95;0.8081176242;0.6281327393;0.795200025;0.3394136806;0.9476946562;0.5005847781;0.95;0.23436609;0.2528380647,0.3369544871;1.95400716;0.2191119648;0.5235225351;0.7414402559;0.5383055036;1.361973486;0.3438720469;0.9427001774;0.2738400263;1.931388168;1.795260579,8.066486486;27.45783784;8.523243243;10.14486486;14.07621622;10.2;19.08783784;8.603513514;16.08351351;8.036756757;24.41783784;23.74756757,0.09635076956;0.3443277481;0.06484529768;0.1504066094;0.1883659029;0.1552356682;0.3114133971;0.09433246691;0.2313437192;0.07497295855;0.3544358287;0.3706970493,0.2413513514;0.03621621622;0.2397297297;0.2097297297;0.1321621622;0.1935135135;0.06621621622;0.2286486486;0.1035135135;0.2378378378;0.04486486486;0.05459459459,0.3369544871;23.97212887;0.2191119648;2.376360562;7.91168563;4.549165108;19.40144321;0.3438720469;14.93830515;0.2738400263;23.97524391;23.95828954,8.0
Conservative-AoI Bayes-Safe,4,1,684.8383783783784,34.45216216216216,31.910567567567565,60.0,96.0,80.46171171171171,0.12105855855855856,0.047972972972972976,0.1298873873873874,0.03054054054054054,0.6295122698366948,38.0,162.0,0.04900900900900901,544,11100,0.2614410424532326,0.3803005318514754,23.997222626509235,0.4064864864864865,True,True,0.5605092249;0.2181252996;0.2316669551;0.3707979081;0.95;0.95;0.2020086086;0.95;0.325972712;0.8362721814;0.2993435181;0.2334007936,0.8400796556;2.072097608;1.953264399;1.254604531;0.2976063768;0.2276934429;2.237061952;0.2579608484;1.414030367;0.4910760745;1.530799061;1.939147999,13.84162162;27.19351351;29.83108108;20.29810811;7.412702703;6.061351351;34.45216216;7.735945946;20.44810811;9.675135135;19.85162162;26.08243243,0.2336329637;0.3729775695;0.3531713197;0.3170419558;0.09523404056;0.07796961952;0.3803005319;0.07843404174;0.3515967399;0.1462610363;0.3533249723;0.3773477187,0.1272972973;0.04189189189;0.03702702703;0.08108108108;0.2745945946;0.3005405405;0.03054054054;0.2645945946;0.07081081081;0.2178378378;0.06702702703;0.04540540541,9.641672768;23.98614739;23.99722263;23.9835314;0.2976063768;0.2276934429;23.98598247;0.2579608484;23.96809531;1.766141118;23.9947239;23.99188396,8.0
Conservative-AoI Bayes-Safe,4,2,574.1510810810811,28.833513513513513,27.78301351351351,47.0,73.0,63.39414414414414,0.07813063063063064,0.02153153153153153,0.1370945945945946,0.032972972972972976,0.7748523200291911,35.0,160.0,0.01990990990990991,221,11100,0.22521005279297043,0.3669980959567927,23.988732319450108,0.4064864864864865,True,True,0.2983974043;0.4720337023;0.7619171253;0.95;0.6042558466;0.7527600943;0.6803453125;0.2438339011;0.7053294905;0.1925045361;0.95;0.2931742638,1.535332493;0.9986066978;0.5764720931;0.328976203;0.7746227687;0.5870535051;0.6736618433;1.858825842;0.6430324214;2.34929577;0.2710575607;1.560894842,22.57108108;14.06243243;10.58378378;7.47027027;12.75675676;10.29864865;11.39162162;26.92351351;12.18162162;28.83351351;7.591621622;21.79108108,0.3203450499;0.249111887;0.1663978907;0.09967089825;0.2074732875;0.1653269601;0.1846197592;0.3501625978;0.1718808283;0.366998096;0.0805114214;0.3400219574,0.05621621622;0.1216216216;0.1913513514;0.2486486486;0.1337837838;0.1764864865;0.1718918919;0.04027027027;0.1551351351;0.03297297297;0.2562162162;0.06054054054,23.10664986;10.96516744;3.400025583;0.328976203;8.267078142;3.205802577;5.599575023;23.97651684;4.961875378;23.98873232;0.2710575607;23.97548019,8.0
Conservative-AoI Bayes-Safe,4,3,695.9278378378378,33.042972972972976,29.561175675675674,58.0,98.0,80.08333333333333,0.11542792792792793,0.04400900900900901,0.11220720720720723,0.04216216216216216,0.6356991482664646,40.0,225.0,0.06126126126126126,680,11100,0.302371476680485,0.3801959347089935,23.995525753251986,0.4064864864864865,True,True,0.2469621281;0.8215561338;0.8932287906;0.3220866759;0.225348274;0.2465631425;0.4834834838;0.2778755806;0.2645088005;0.3014458345;0.9387067142;0.2969367479,1.836175919;0.5080937316;0.4222105672;1.429873819;2.006740312;1.839030251;0.9755450403;1.641436133;1.719737046;1.520828652;0.3585144156;1.542388958,24.34054054;8.04972973;7.80972973;16.90162162;26.71243243;33.04297297;14.75243243;20.61243243;23.66783784;21.33756757;7.177027027;22.3072973,0.3657463924;0.1616287357;0.1388730433;0.3721536453;0.3801959347;0.3598534869;0.2705160031;0.3784175733;0.3755533873;0.369520259;0.1137556551;0.342243604,0.04621621622;0.2313513514;0.2683783784;0.08054054054;0.04351351351;0.04216216216;0.1178378378;0.06486486486;0.05756756757;0.06837837838;0.2645945946;0.06108108108,23.99174042;2.669968363;0.7553690757;23.98990552;23.94375589;23.98060501;16.58161234;23.99552575;23.98685229;23.99540734;0.3585144156;23.98689084,8.0
