wAoI,wAoI_std,mean_power,max_avg_power,max_queue,max_prefix_violation,mean_model_entropy,feasible_all_seeds,certificate_all_seeds,policy,qcap
427.9410810810811,23.4664520583319,0.21599491376618424,0.326512719452457,3.9999502716367568,3.586237847056404,0.5531528074536113,True,True,Bayes-FreshSky-Safe,4.0
421.6118378378378,36.4777000959189,0.21994864348066182,0.3466547424293406,5.999950271636756,5.586237847056401,0.553308029336599,True,True,Bayes-FreshSky-Safe,6.0
413.4085945945946,34.90645815679189,0.22209267380286848,0.3562496966711641,7.999950271636754,7.145075885146429,0.5539058762430202,True,True,Bayes-FreshSky-Safe,8.0
400.9361081081081,36.01643643054637,0.22403468826193604,0.36930485157135345,11.999900543273505,11.19731731253481,0.5502147375310646,True,True,Bayes-FreshSky-Safe,12.0
399.02837837837836,31.199626917568605,0.22485711402239503,0.3738560526594267,15.999801086547013,15.155524170624112,0.5529647399354876,True,True,Bayes-FreshSky-Safe,16.0
391.5084864864865,20.836569751964642,0.22579400387760856,0.38056856865267324,23.999651901457337,23.111048341248296,0.5572015531640089,True,True,Bayes-FreshSky-Safe,24.0
388.72362162162165,20.77381703843178,0.2259916662217519,0.38245022387634753,31.999353531277983,30.91493114025467,0.5541175599830848,True,True,Bayes-FreshSky-Safe,32.0
384.5735135135135,25.049000083561577,0.226130743021542,0.38602868302983634,45.67325570249384,41.431306791536784,0.5608176528036182,True,True,Bayes-FreshSky-Safe,48.0
384.5735135135135,25.049000083561577,0.226130743021542,0.38602868302983634,45.67325570249384,41.431306791536784,0.5608176528036182,True,True,Bayes-FreshSky-Safe,64.0
