policy,extra_delay,seed,wAoI,mean_age_overestimate,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok
Delay-naive Bayes-Safe,1,0,546.3291891891892,0.9953828828828857,0.2463776392032886,0.3855554527213665,23.99331050414246,0.4064864864864865,True,True
Delay-naive Bayes-Safe,1,1,508.70864864864865,0.9962162162162215,0.2455834416936514,0.38368772677036955,23.995415478331974,0.4064864864864865,True,True
Delay-naive Bayes-Safe,1,2,406.79675675675674,0.9977252252252289,0.19922597390941876,0.3786549168516801,23.990434625137027,0.4064864864864865,True,True
Delay-naive Bayes-Safe,1,3,447.06135135135133,1.0002477477477525,0.21432449026565745,0.3821831079939727,23.986082707201508,0.4064864864864865,True,True
Delay-naive Bayes-Safe,1,4,387.51243243243243,1.0020270270270297,0.19594035547824573,0.3531768903256443,23.988276163286404,0.4064864864864865,True,True
Delay-naive Bayes-Safe,2,0,571.5878378378378,1.9952252252252252,0.24308091314323907,0.39110027029231265,23.991405680125432,0.4064864864864865,True,True
Delay-naive Bayes-Safe,2,1,543.2935135135135,1.9928603603603658,0.24239579351824106,0.3756844257210115,23.995415478331804,0.4064864864864865,True,True
Delay-naive Bayes-Safe,2,2,445.4818918918919,1.9956531531531558,0.1963470938377667,0.37062471469985003,23.995900553630115,0.4064864864864865,True,True
Delay-naive Bayes-Safe,2,3,526.3908108108108,1.9940990990991025,0.21073464392447697,0.3680224305507043,23.992783789270216,0.4064864864864865,True,True
Delay-naive Bayes-Safe,2,4,435.7694594594595,2.0015315315315374,0.19499431958486646,0.35415521966172636,23.968457619782562,0.4064864864864865,True,True
Delay-naive Bayes-Safe,4,0,671.4494594594595,3.98247747747749,0.23498468884188728,0.3769567070584712,23.995702840062684,0.4064864864864865,True,True
Delay-naive Bayes-Safe,4,1,679.4875675675676,3.9425450450450445,0.23542095093633128,0.3574624140936429,23.98999045025893,0.4064864864864865,True,True
Delay-naive Bayes-Safe,4,2,522.6494594594594,3.9862387387387366,0.19129335050154359,0.3607413889745207,23.81529703080232,0.4064864864864865,True,True
Delay-naive Bayes-Safe,4,3,613.5062162162162,3.9898198198198234,0.20507178034071585,0.36427347540078203,23.992783789270167,0.4064864864864865,True,True
Delay-naive Bayes-Safe,4,4,529.8575675675676,4.002049549549542,0.19068511995784385,0.32920782159163336,22.761984308565765,0.4064864864864865,True,True
Delay-naive Bayes-Safe,8,0,815.34,7.94560810810811,0.22639558980805655,0.3381024739248889,23.995978780452877,0.4064864864864865,True,True
Delay-naive Bayes-Safe,8,1,863.2535135135136,7.839301801801806,0.2247633772949121,0.3323773324028609,23.97998090051781,0.4064864864864865,True,True
Delay-naive Bayes-Safe,8,2,713.5151351351351,7.951126126126133,0.18232903695829897,0.3187372546418709,23.99020896590326,0.4064864864864865,True,True
Delay-naive Bayes-Safe,8,3,770.76,7.896531531531521,0.19627809762506795,0.29741710856050124,23.9764773514517,0.4064864864864865,True,True
Delay-naive Bayes-Safe,8,4,674.9951351351351,7.9738963963963725,0.18720373075372662,0.2983904475050478,23.695463587595732,0.4064864864864865,True,True
Delay-aware oracle-Safe,0,0,469.48945945945945,0.0,0.24940724785448998,0.38987039522850037,23.995702840062933,0.4064864864864865,True,True
Delay-aware oracle-Safe,0,1,448.93432432432434,0.0,0.2498900696404787,0.3910992281790097,23.989990450258897,0.4064864864864865,True,True
Delay-aware oracle-Safe,0,2,356.5418918918919,0.0,0.20623355850478545,0.3805080404251794,23.9978003832156,0.4064864864864865,True,True
Delay-aware oracle-Safe,0,3,390.24783783783784,0.0,0.21819128661015033,0.38489272872535457,23.99948487133896,0.4064864864864865,True,True
Delay-aware oracle-Safe,0,4,329.71027027027026,0.0,0.1992600749126334,0.3507310669854391,23.99637087007659,0.4064864864864865,True,True
Delay-aware oracle-Safe,1,0,512.4497297297297,0.9999549549549605,0.24755655209818328,0.3843691282514546,23.99597878045288,0.4064864864864865,True,True
Delay-aware oracle-Safe,1,1,499.37567567567567,0.9995945945946018,0.2445778512959971,0.3797870637554065,23.997178848816354,0.4064864864864865,True,True
Delay-aware oracle-Safe,1,2,403.72162162162164,0.9967792792792814,0.2014394756214557,0.34591640038652666,23.997800383215573,0.4064864864864865,True,True
Delay-aware oracle-Safe,1,3,455.73297297297296,1.0003828828828878,0.2150516697269695,0.3680224305507043,23.999484871338918,0.4064864864864865,True,True
Delay-aware oracle-Safe,1,4,391.53675675675674,1.0005405405405454,0.19734410085492185,0.34045860895657726,23.992696010686355,0.4064864864864865,True,True
Delay-aware oracle-Safe,2,0,590.9683783783784,1.9864864864864802,0.24408488077026758,0.376064856962071,23.998350904690398,0.4064864864864865,True,True
Delay-aware oracle-Safe,2,1,565.5608108108108,1.9940315315315298,0.2429605078893622,0.3797870637554065,23.999296343740813,0.4064864864864865,True,True
Delay-aware oracle-Safe,2,2,479.7845945945946,1.9922522522522548,0.20109734743847982,0.33669963099505734,23.9978003832156,0.4064864864864865,True,True
Delay-aware oracle-Safe,2,3,497.97216216216214,2.0032432432432445,0.2118798264332068,0.3623503239886747,23.998681612713394,0.4064864864864865,True,True
