qcap,wAoI,wAoI_std,worst_user_mean_aoi,worst_user_mean_aoi_std,p95_user_mean_aoi,p95_user_mean_aoi_std,p95_slot_aoi,p95_slot_aoi_std,p99_slot_aoi,p99_slot_aoi_std,cvar95_slot_aoi,cvar95_slot_aoi_std,slot_aoi_gt40,slot_aoi_gt40_std,slot_aoi_gt60,slot_aoi_gt60_std,mean_service_rate,mean_service_rate_std,worst_service_rate,worst_service_rate_std,jain_service_fairness,jain_service_fairness_std,starvation_p95,starvation_p95_std,starvation_max,starvation_max_std,rejection_rate,rejection_rate_std,mean_power,mean_power_std,max_avg_power,max_avg_power_std,max_queue,max_queue_std,bound_all_seeds,certificate_all_seeds,seeds
4.0,469.03828378378375,78.938039960118,28.10924324324324,4.846909999077403,24.987562162162156,4.231998738201782,42.25,6.340139463848775,73.05,11.971347371734598,61.534617117117115,9.846992133533403,0.05591216216216216,0.017989071847195514,0.0197240990990991,0.00905333416279903,0.13397072072072072,0.01870955998310387,0.03255405405405405,0.007670241800666323,0.775944214882293,0.06769344698621607,27.55,5.165421468512363,149.75,35.18653300999059,0.3413063063063063,0.11162141113949996,0.23280104597306836,0.03972859138715319,0.3338627442183103,0.01267943615890488,3.997048013267933,0.0019547590517794756,True,True,20
8.0,458.2745945945946,77.11152142332098,25.579743243243243,3.8242532938781606,23.439879054054053,3.261119545520936,41.05,6.151379819537283,70.3,9.481838595857594,58.94051801801802,7.890929009488545,0.05307657657657657,0.017607425210988133,0.017868243243243244,0.007353991706146464,0.1304087837837838,0.018980414790965506,0.03674324324324325,0.00759468571344983,0.8008066476721478,0.05919252793501886,28.342499999999973,5.333441542213632,132.6,19.15422174159827,0.21688288288288288,0.0894652174572065,0.2411832673884929,0.04059924180772398,0.36722322303169164,0.008536598955977123,7.997514179352747,0.0026702004747441075,True,True,20
12.0,454.9622027027027,79.03860868801307,25.74662162162162,4.132474795272993,23.453924324324323,3.7745965873996004,41.0,6.2911801252563935,71.0,12.603257724221859,59.57117117117117,9.70338625914084,0.05203941441441442,0.018152843528333316,0.017791666666666667,0.008825376217308889,0.12880630630630632,0.019017532398178168,0.03845945945945946,0.009333277495983871,0.8101053587678295,0.05595928840185045,28.702499999999965,5.089009700997065,143.75,24.25278063276565,0.14933783783783783,0.07132835979677517,0.24473465515736642,0.0411619357257156,0.3824173274860659,0.008267113205951785,11.997812022926489,0.003607224912846467,True,True,20
16.0,457.07437837837836,78.69689350119666,26.39768918918919,3.853787127706167,23.750405405405402,3.496058379850258,41.1,6.129308366580326,71.45,11.403946685248927,59.762635135135135,9.345018604124785,0.052621621621621616,0.017952746580589977,0.01786599099099099,0.007826370195572656,0.12796621621621623,0.019267308187647776,0.03814864864864865,0.008425406034189209,0.8130763356316206,0.05485374104005683,28.85,5.193872908483003,148.5,33.358499272062744,0.11041441441441442,0.055052004877406246,0.24619825460016273,0.041295541057556485,0.38962596730414845,0.007328696035945262,15.996496954321435,0.005984685864740035,True,True,20
24.0,447.693527027027,73.02669164350341,26.222256756756757,4.637546054871784,23.210612837837836,3.277541290379032,39.9,5.590405314370987,69.3,10.86326499335211,58.030180180180174,8.87467484284502,0.04878716216216216,0.016289515918489744,0.01598310810810811,0.007541494302607366,0.12808558558558558,0.018939237548037086,0.03968918918918919,0.00873678200536739,0.8177892427676747,0.05315424452226385,28.892499999999973,4.883869125148506,143.9,38.077345108690494,0.05847297297297297,0.03522738342856543,0.2473833802275462,0.0416413832915855,0.3956478579727132,0.00661989758795266,23.99726412276464,0.0019403379322852352,True,True,20
28.0,447.73686486486486,78.8714394367707,25.84951351351351,4.142067832407037,23.388092567567565,4.166540018019464,39.75,6.17188020486123,69.2,15.199030439991542,58.284594594594594,11.843564592991273,0.04835472972972973,0.017700781947938962,0.01586261261261261,0.009022015563623469,0.1276768018018018,0.018692220138498312,0.038972972972972975,0.008016840527068386,0.8181396613775487,0.051866453683775786,29.26499999999992,4.878419178813043,149.25,42.68843674320889,0.04027927927927928,0.027269121191315443,0.24769115669491004,0.04170704744598008,0.3967600121370215,0.007888703948252456,27.975900839998452,0.08596848452573663,True,True,20
32.0,441.36782432432426,69.96048841468787,25.074364864864865,3.855003228105125,22.728882432432428,2.8893538155872376,39.15,5.183729606333547,66.1,8.920113286984172,56.08,7.166749099116762,0.046652027027027025,0.015636698671360836,0.014278153153153153,0.00622182917315856,0.12763175675675675,0.018801869101441458,0.03958108108108108,0.00821853443001303,0.8180551066605025,0.05318063596912926,29.2,5.042973224930747,141.35,31.266721841869543,0.028905405405405406,0.01784620010321881,0.24775261414693758,0.04165780751931233,0.39817513409410843,0.00673184152748135,31.996207292994114,0.0036245338050900104,True,True,20
36.0,439.19993243243243,73.61051806880408,24.542270270270272,3.4367159933631544,22.436617567567566,3.3506469495730493,39.0,5.191085476184401,64.6,10.470007288993592,55.03227477477477,8.32337111427998,0.04583445945945946,0.016235210076177824,0.013176801801801802,0.006624969216508114,0.12765202702702702,0.01904779659515824,0.039472972972972975,0.007453661651027408,0.8181819793428344,0.05273143418728943,29.35,5.060424363315996,135.15,30.325037423502742,0.018063063063063062,0.014228005791706626,0.24780797330973542,0.04165190923819649,0.3988508179347571,0.00747401417385171,35.990979041392066,0.01153717469967092,True,True,20
48.0,441.9544864864864,68.64470679694337,24.881283783783783,2.8972318306904317,22.60684054054054,2.532759077740468,39.15,4.760307376187958,64.2,8.179563751074669,55.01240990990991,6.617697394178226,0.04686936936936937,0.014635847705284344,0.013048423423423421,0.005685227362529023,0.1272578828828829,0.018810475846903384,0.038864864864864866,0.006904278607406661,0.817636315439931,0.051882540440548956,29.81500000000001,5.272597981420959,133.65,29.200351475894767,0.006531531531531532,0.005494407155404801,0.2480112401907085,0.041609749888120176,0.4002608401884763,0.006552638854716078,47.638519621391396,1.5132734112062987,True,True,20
