adaptive_belief,age_estimator,shield,policy,wAoI,wAoI_std,worst_user_mean_aoi,worst_user_mean_aoi_std,p95_user_mean_aoi,p95_user_mean_aoi_std,p95_slot_aoi,p95_slot_aoi_std,p99_slot_aoi,p99_slot_aoi_std,cvar95_slot_aoi,cvar95_slot_aoi_std,slot_aoi_gt40,slot_aoi_gt40_std,slot_aoi_gt60,slot_aoi_gt60_std,mean_service_rate,mean_service_rate_std,worst_service_rate,worst_service_rate_std,jain_service_fairness,jain_service_fairness_std,starvation_p95,starvation_p95_std,starvation_max,starvation_max_std,rejection_rate,rejection_rate_std,mean_power,mean_power_std,max_avg_power,max_avg_power_std,max_queue,max_queue_std,bound_all_seeds,certificate_all_seeds,seeds
False,conservative,False,Stationary-Conservative-NoShield,614.445472972973,72.58682533332683,30.972554054054058,3.4577969972789915,28.880710810810807,2.5733742526534598,49.3,4.219004621945797,73.05,6.134243830206056,64.05709459459459,5.405259089759501,0.08961936936936937,0.020266413283542718,0.024421171171171173,0.007931322080993558,0.13044594594594594,0.019671784326453345,0.034405405405405404,0.006178747862395193,0.7588323954570323,0.06063094817056517,37.6,5.123732192352305,130.0,25.001052609419215,0.0,0.0,0.23259476616941513,0.042815052120689236,0.35764201231297343,0.024796541154034686,71.5067463759062,15.634683530243025,True,False,20
False,conservative,True,Stationary-Conservative-Shield,618.1219594594595,67.91413426498211,32.59955405405405,4.646489789714608,29.64764459459459,2.7519979496699993,49.85,4.3802787702682995,79.8,8.420526299341075,68.48752252252253,6.641535320693913,0.08879504504504505,0.018138873516824142,0.027664414414414418,0.008048819439912345,0.13124662162162162,0.01921151962241453,0.033378378378378384,0.0062223978170040505,0.7557808292823658,0.06191583106188105,36.93499999999999,4.856929396017075,158.35,37.194050175008535,0.033315315315315314,0.01905168255415824,0.23039658961387985,0.04208379049657878,0.3421694584435846,0.021750197498348445,23.99238929689731,0.008723209644683339,True,True,20
False,expected,False,Stationary-Expected-NoShield,425.96913513513516,67.54436613332241,23.69108108108108,3.0809130996607776,21.53444932432432,2.6543157985699843,36.85,4.545385166934643,57.8,6.817933009814322,49.92308558558558,5.9807431808028815,0.03921396396396396,0.014277227873459423,0.008712837837837838,0.0045378111634094675,0.1270731981981982,0.018911074593305592,0.04022972972972973,0.007791482580334867,0.8215250195963277,0.0515832291883535,29.41500000000001,4.950520972053035,111.5,18.05692752322353,0.0,0.0,0.24821389428418733,0.04159525930135888,0.40006005031232916,0.007878958998204432,76.58925233200435,17.267486863389216,False,False,20
False,expected,True,Stationary-Expected-Shield,439.8777432432433,66.06708191615459,25.049121621621623,3.343137325098185,22.620685810810805,2.6795716286677727,38.0,4.866642633922876,64.6,8.248763862734702,54.94454954954955,6.514089293560063,0.04330630630630631,0.014084053206466336,0.013091216216216218,0.005398396529769904,0.1272162162162162,0.01896985821053073,0.03985135135135135,0.007927565565665897,0.818616055510134,0.053410106584013975,28.7,4.8024116748501315,141.75,31.185143223893277,0.06450900900900901,0.030754560258429146,0.24753276860603374,0.04163775865808337,0.3942762063398589,0.007654453606307776,23.99760528041157,0.001405769069336085,True,True,20
True,conservative,False,Bayesian-Conservative-NoShield,604.0594054054054,70.57090920110612,30.800702702702704,3.1570190992239118,28.540581756756758,2.7701989867714456,50.2,4.606631375699487,79.05,7.836990560963536,67.78551801801802,6.649177399776583,0.08939752252252252,0.019553249976723048,0.027853603603603606,0.00884882817963802,0.1332240990990991,0.020064594910576692,0.036243243243243246,0.006586416121164327,0.7564526197092853,0.05870214587376384,36.164999999999964,4.9215182723690925,147.8,28.117422955957583,0.0,0.0,0.23502390261963296,0.04358178361094917,0.37311117632157037,0.025825936242823814,54.43715620323881,13.47587956438245,True,False,20
True,conservative,True,Bayesian-Conservative-Shield,608.4040945945947,73.45175118480623,31.57933783783784,3.5266431923547352,29.074734459459457,2.982087940916028,50.65,5.353552681704877,81.3,9.34203854683368,69.86168918918919,7.649537996397979,0.08994932432432431,0.02045813694470911,0.029469594594594594,0.009869146719638885,0.1336385135135135,0.020536980762375187,0.03482432432432432,0.006469438835409452,0.7512491270502304,0.060856899697301896,35.75,4.788967584596474,166.75,36.35334633116578,0.0245990990990991,0.019362905953481745,0.23333353458526282,0.04336783336726587,0.3627863544383757,0.024017994555885075,23.988441892835972,0.013765131611480127,True,True,20
True,expected,False,Bayesian-Expected-NoShield,436.1549324324325,68.2210524362431,24.378013513513515,3.0436436705185343,22.189020945945945,2.9083237661417076,38.75,4.876096367943694,62.7,8.053113160694275,53.48952702702703,6.642017228943068,0.04563175675675676,0.015129461943569462,0.012204954954954956,0.005929403274016456,0.12768018018018018,0.018905697134259672,0.03889189189189189,0.007041182809266089,0.8178201558029657,0.05175454086832765,29.7,5.272570530585627,116.2,18.673369723810037,0.0,0.0,0.24805535744399093,0.04165492309220353,0.4001394040952252,0.007298949796090704,63.10326957744553,12.282551941098006,False,False,20
True,expected,True,Bayesian-Expected-Shield,447.693527027027,73.02669164350341,26.222256756756757,4.637546054871784,23.210612837837836,3.277541290379032,39.9,5.590405314370987,69.3,10.86326499335211,58.030180180180174,8.87467484284502,0.04878716216216216,0.016289515918489744,0.01598310810810811,0.007541494302607366,0.12808558558558558,0.018939237548037086,0.03968918918918919,0.00873678200536739,0.8177892427676747,0.05315424452226385,28.892499999999973,4.883869125148506,143.9,38.077345108690494,0.05847297297297297,0.03522738342856543,0.2473833802275462,0.0416413832915855,0.3956478579727132,0.00661989758795266,23.99726412276464,0.0019403379322852352,True,True,20
