adaptive_belief,age_estimator,label,aoi_cost_pct,aoi_cost_ci95,power_reduction_pct,power_reduction_ci95,paired_seeds
False,conservative,Static / cons.,0.38380616650743393,0.8598336099966223,4.298885152185032,1.5530151073108458,20
False,expected,Static / exp.,3.1786326966584832,1.1555997194322911,1.3257328761865248,0.43856468187037423,20
True,conservative,Bayes / cons.,0.2660897462497597,1.2931243454703514,2.8353928712072327,0.8563388617481493,20
True,expected,Bayes / exp.,2.6040108548258485,1.4822618608929248,1.0615009270134537,0.37250156697521436,20
