policy,extra_delay,seed,wAoI,worst_user_mean_aoi,p95_user_mean_aoi,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,slot_aoi_gt40,slot_aoi_gt60,mean_service_rate,worst_service_rate,jain_service_fairness,starvation_p95,starvation_max,rejection_rate,rejected_candidates,proposed_candidates,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok,uav_pi_los,uav_pth,uav_mean_aoi,uav_avg_power,uav_service_rate,uav_max_queue,method,dwell,delay
FreshSky-Safe,8,7,367.54432432432435,26.86918918918919,22.034391891891886,36.0,65.0,53.754954954954954,0.03864864864864865,0.012612612612612612,0.15686936936936938,0.03216216216216216,0.8454837840270307,23.0,139.0,0.03891891891891892,432,11100,0.19605975865485958,0.39644115952028586,23.998445593946666,0.4064864864864865,True,True,0.95;0.8194645516;0.5139536145;0.1957148488;0.2668165055;0.95;0.9166527097;0.2817874583;0.4060368001;0.95;0.95;0.8957240492,0.2129344738;0.5105004868;0.9182376412;2.309972111;1.705631049;0.2143947682;0.3910280632;1.619983796;1.152645744;0.2643493157;0.2202876177;0.4190042049,5.026216216;5.745135135;10.98756757;26.86918919;18.07864865;5.042432432;5.17;17.47810811;11.66162162;4.901351351;4.685945946;5.535945946,0.05231282073;0.128039041;0.2796902221;0.3964411595;0.3936780854;0.05325102486;0.1007161471;0.3922987788;0.3249214894;0.06544431707;0.05709616903;0.1088278489,0.2116216216;0.1937837838;0.1383783784;0.03216216216;0.06108108108;0.2105405405;0.2116216216;0.07;0.1159459459;0.2102702703;0.2227027027;0.2043243243,0.2129344738;1.063002921;8.246515184;23.99665327;23.99844559;0.2143947682;0.3910280632;23.99546293;12.95820637;0.2643493157;0.2202876177;0.5520336396,Bayesian ensemble,8.0,8
FreshSky-Safe,8,8,434.46216216216214,24.34702702702703,23.8495,40.0,67.0,57.18423423423423,0.048063063063063065,0.014234234234234235,0.1397972972972973,0.03567567567567568,0.8051158019646852,26.0,142.0,0.05765765765765766,640,11100,0.23124265259881036,0.3965642228693911,23.99859149990358,0.4064864864864865,True,True,0.924502767;0.7675714746;0.2938168902;0.223720696;0.8564804989;0.95;0.4732619221;0.198994158;0.3554966144;0.365156396;0.95;0.8950142286,0.3798996382;0.5699618165;1.557699888;2.021057334;0.4673466129;0.2347890628;0.9960890923;2.271318822;1.304697623;1.272612991;0.2590903055;0.4199186836,5.026486486;7.294324324;16.14081081;23.44243243;5.875135135;4.962162162;10.70837838;24.34702703;13.99297297;14.85567568;4.757567568;5.097027027,0.09733644784;0.1565084339;0.3852149724;0.3965642229;0.1163314136;0.05907800473;0.2778280928;0.3941045091;0.3674310602;0.347045002;0.06477257636;0.1126970954,0.2097297297;0.1805405405;0.06459459459;0.0427027027;0.1937837838;0.2124324324;0.1275675676;0.03567567568;0.09;0.09162162162;0.2156756757;0.2132432432,0.3798996382;1.419770899;23.79298995;23.98055096;0.7367330643;0.2347890628;7.317870939;23.9985915;21.45502155;21.01155345;0.2590903055;0.5195121017,Bayesian ensemble,8.0,8
FreshSky-Safe,8,9,534.1956756756757,29.856486486486485,28.50259459459459,48.0,87.0,70.3527027027027,0.07132882882882882,0.027995495495495494,0.12671171171171172,0.0327027027027027,0.7509324771170154,31.0,160.0,0.11396396396396397,1265,11100,0.2599961331460643,0.40059602196460714,23.996881502369625,0.4064864864864865,True,True,0.3257577326;0.6871221964;0.2523803769;0.1963495047;0.5437054116;0.2493362779;0.95;0.4363495231;0.95;0.6652629851;0.95;0.2127973752,1.414897118;0.6652565043;1.798374164;2.302374716;0.8671448273;1.819394726;0.209506079;1.076896197;0.2790122724;0.6926602831;0.247425482;2.123503268,15.17918919;7.944324324;19.4827027;29.85648649;9.915945946;22.75837838;4.16;10.14594595;4.733243243;7.685675676;4.264324324;27.39486486,0.3781981755;0.1749444807;0.3936981278;0.4001153899;0.2547530885;0.3973164699;0.05475469685;0.3271436014;0.07307105187;0.2014330985;0.0639293948;0.400596022,0.07918918919;0.1621621622;0.04945945946;0.0327027027;0.1356756757;0.0472972973;0.2305405405;0.1254054054;0.2218918919;0.1694594595;0.2267567568;0.04,23.92395036;1.991539026;23.9968815;23.99472673;5.340027582;23.98913103;0.209506079;14.06032886;0.2790122724;1.941282265;0.247425482;23.99508517,Bayesian ensemble,8.0,8
FreshSky-Safe,8,10,567.811891891892,28.027027027027028,27.053081081081082,49.0,81.0,67.99594594594595,0.08067567567567567,0.026396396396396397,0.10351351351351352,0.03513513513513514,0.7900486972913535,38.0,141.0,0.10036036036036036,1114,11100,0.30898489186335226,0.3992110733966348,23.99724247155787,0.4064864864864865,True,True,0.2210551088;0.5230742899;0.4621770162;0.8877431859;0.3493760462;0.4491418585;0.5565464418;0.34857734;0.2223217792;0.6900300697;0.2104662511;0.2177243916,2.045012567;0.9021077578;1.019211399;0.4291816563;1.325898395;1.047619095;0.8463561798;1.328717478;2.03354937;0.6616731043;2.146920017;2.075867389,20.18324324;12.85810811;11.47864865;5.205675676;16.59864865;11.26567568;9.382972973;13.53108108;21.67486486;8.072972973;26.25621622;28.02702703,0.3985010974;0.2645370047;0.2875828921;0.1090353397;0.3497504954;0.3207979553;0.2401821591;0.3605492833;0.3968169312;0.1841954858;0.3992110734;0.3966589849,0.05027027027;0.1240540541;0.1216216216;0.2091891892;0.08432432432;0.1302702703;0.1451351351;0.09324324324;0.04459459459;0.1667567568;0.03513513514;0.03756756757,23.99589223;11.65058619;8.926593787;0.6042715941;22.44956675;10.83809746;5.419835956;18.73485157;23.99237507;3.895135191;23.99724247;23.99383232,Bayesian ensemble,8.0,8
FreshSky-Safe,8,11,459.8148648648649,30.47054054054054,26.127027027027022,41.0,77.0,63.424324324324324,0.050743243243243245,0.01867117117117117,0.11981981981981983,0.036216216216216214,0.8444897983541305,32.0,178.0,0.026576576576576576,295,11100,0.25706032573854565,0.3964476181032941,23.995249651278325,0.4064864864864865,True,True,0.95;0.2935060875;0.6227889451;0.4312530983;0.6153269509;0.4183303984;0.9434799305;0.4987828682;0.6260188518;0.4351735249;0.2492611008;0.2092716103,0.3358641596;1.559243329;0.7487311135;1.088976442;0.7590395275;1.120756955;0.3508668233;0.9460759936;0.7443154627;1.079661914;1.819920828;2.159149808,4.970810811;14.14567568;8.731891892;11.63513514;9.323513514;14.51378378;5.312162162;11.95216216;10.26108108;11.45135135;22.57324324;30.47054054,0.08006275373;0.374639816;0.1960866078;0.311094081;0.1918113401;0.3132061327;0.086863246;0.2551848221;0.1790380437;0.3058069422;0.3964476181;0.3944825054,0.207027027;0.07324324324;0.1591891892;0.107027027;0.1408108108;0.09702702703;0.2027027027;0.1167567568;0.1332432432;0.117027027;0.04756756757;0.03621621622,0.3358641596;20.83611306;3.077160043;8.91259952;3.10847433;14.90195168;0.3508668233;12.19797583;3.276101015;10.63391446;23.99524965;23.97729064,Bayesian ensemble,8.0,8
FreshSky-Safe,8,12,475.0189189189189,22.222972972972972,20.818986486486484,40.0,62.0,54.36126126126126,0.04943693693693694,0.011486486486486487,0.11301801801801802,0.041891891891891894,0.8415118679050566,33.0,131.0,0.024504504504504504,272,11100,0.27793729806392864,0.396727197972561,23.996986161784385,0.4064864864864865,True,True,0.2277146089;0.9318683167;0.4490225566;0.364868936;0.3264467419;0.2532754659;0.5108922966;0.7249468559;0.885090931;0.3371942215;0.4510893652;0.3770521179,1.986329388;0.369039043;1.047885528;1.273544601;1.412123145;1.792296255;0.9237509324;0.6195927545;0.4325165816;1.370290719;1.043286736;1.235229773,19.67027027;4.944864865;12.55216216;13.32108108;13.75594595;22.22297297;10.12594595;7.286756757;5.764054054;16.12567568;13.31783784;13.70216216,0.3945816487;0.08617560356;0.3061525017;0.3455780486;0.3629538138;0.396727198;0.2394262552;0.1485348036;0.1064925962;0.3507203542;0.2740742453;0.323830508,0.05;0.2032432432;0.1137837838;0.09378378378;0.08756756757;0.04189189189;0.1291891892;0.1635135135;0.1916216216;0.07648648649;0.1108108108;0.09432432432,23.99698616;0.369039043;21.00273431;15.47988264;21.86074331;23.99643143;4.285011189;1.497963773;0.5300663265;19.70657097;9.909021461;14.375055,Bayesian ensemble,8.0,8
FreshSky-Safe,8,13,342.3943243243243,26.611081081081082,19.9033108108108,31.0,58.0,48.91846846846847,0.027004504504504506,0.008986486486486487,0.1540990990990991,0.04054054054054054,0.8980643861227469,23.0,158.0,0.027117117117117118,301,11100,0.18358458147885137,0.394482457445491,23.983844290900702,0.4064864864864865,True,True,0.931036637;0.7159624459;0.6775674106;0.3509019354;0.95;0.7562371291;0.2357345475;0.5713184825;0.95;0.8385292043;0.9458583108;0.3749843981,0.3702883284;0.6302691506;0.6771299559;1.320546841;0.2764601871;0.5830294735;1.920506701;0.8232731646;0.2265612916;0.488449848;0.3469497415;1.241568686,6.060810811;7.721351351;8.677837838;14.41513514;5.268378378;6.524594595;26.61108108;9.987837838;4.634864865;5.667567568;5.397567568;12.35378378,0.09017021187;0.1713650718;0.1643412704;0.3472681288;0.06859201399;0.1501694833;0.3944824574;0.232964055;0.05676278846;0.1247527315;0.07464107952;0.3275056858,0.1883783784;0.1708108108;0.1483783784;0.08162162162;0.2048648649;0.1762162162;0.04054054054;0.1394594595;0.2151351351;0.1972972973;0.1856756757;0.1008108108,0.3702883284;1.842153205;1.539909691;17.11226362;0.2764601871;1.315147367;23.98384429;7.80510228;0.2265612916;1.019148936;0.3469497415;13.46039591,Bayesian ensemble,8.0,8
FreshSky-Safe,8,14,493.3848648648649,26.003513513513514,22.033702702702698,42.0,68.0,58.06531531531532,0.056103603603603606,0.015405405405405406,0.11198198198198199,0.03702702702702703,0.8382884374934724,34.0,140.0,0.02981981981981982,331,11100,0.2749418866264542,0.4020321768459233,23.997223529127837,0.4064864864864865,True,True,0.3969158517;0.64914127;0.685168137;0.2123384503;0.8391928019;0.2547057577;0.6450583303;0.3536782427;0.3495021855;0.2638904463;0.8142278578;0.4332858251,1.177446822;0.7134614509;0.6676722331;2.128067317;0.4876767217;1.782678959;0.7188179662;1.310923092;1.325454306;1.723560971;0.5165166625;1.084128614,13.01513514;8.858918919;7.808108108;26.00351351;6.44;18.50378378;9.002162162;17.9027027;15.54594595;18.78567568;6.317297297;11.53567568,0.324911677;0.1916704547;0.1764820119;0.4020321768;0.122050985;0.38833493;0.1962178772;0.3465088606;0.3564397392;0.388034132;0.1259183864;0.2807014088,0.09810810811;0.1502702703;0.1545945946;0.03702702703;0.1835135135;0.05324324324;0.1472972973;0.08;0.09081081081;0.05621621622;0.1862162162;0.1064864865,11.54893643;4.009613371;1.873705632;23.99598236;0.9260603305;23.99722353;2.312907797;19.66046204;23.81634189;23.98541415;0.8660666499;9.334958127,Bayesian ensemble,8.0,8
FreshSky-Safe,8,15,424.0262162162162,27.89675675675676,23.3099054054054,39.0,65.0,54.72072072072072,0.04461711711711712,0.01331081081081081,0.13941441441441443,0.03189189189189189,0.84483636023679,26.949999999999818,121.0,0.06297297297297297,699,11100,0.2336336258160896,0.3999558403697859,23.995652036808387,0.4064864864864865,True,True,0.95;0.6682774533;0.3936552323;0.8783623152;0.2542081145;0.6112416568;0.1961261937;0.2603661895;0.4858854259;0.9440218225;0.777121657;0.6438927182,0.2609434761;0.6888292002;1.186565108;0.4408835581;1.786011998;0.7647485898;2.305041448;1.74572184;0.9708198352;0.349980936;0.5589976316;0.7203540735,4.564324324;6.742432432;12.40243243;6.063783784;19.55702703;7.773243243;27.89675676;18.38918919;9.811351351;4.867027027;7.298918919;9.48027027,0.06509481849;0.1943615365;0.3441038813;0.1056928962;0.3953361694;0.2139229163;0.3999558404;0.3996287562;0.2749781587;0.08588721349;0.1392961666;0.1853451562,0.2167567568;0.1802702703;0.1164864865;0.1878378378;0.05567567568;0.1713513514;0.03189189189;0.05594594595;0.1345945946;0.2086486486;0.1697297297;0.1437837838,0.2609434761;2.777121202;14.41038813;0.6861849064;23.99554779;3.871228847;23.99565204;23.97671049;5.879018187;0.349980936;1.194988158;2.001770368,Bayesian ensemble,8.0,8
FreshSky-Safe,8,16,517.1394594594594,26.947837837837838,26.7155,47.0,76.0,64.65990990990991,0.07036036036036036,0.023333333333333334,0.1268018018018018,0.03189189189189189,0.7764773816718912,31.0,126.0,0.11675675675675676,1296,11100,0.26999725572130046,0.40235496412969973,23.999674416196015,0.4064864864864865,True,True,0.3932789834;0.7735119064;0.901603995;0.8416273572;0.2260479039;0.7045979448;0.6624829137;0.1982197585;0.7522839954;0.3841282698;0.2247729528;0.2144342016,1.187626136;0.5631378354;0.4113518347;0.4848363331;2.00065631;0.6439160289;0.6962092138;2.280313362;0.5876051337;1.214015836;2.011774821;2.107404393,14.12324324;7.296216216;5.095945946;6.171081081;19.72891892;6.57027027;7.884594595;26.94783784;6.263243243;12.18216216;26.52540541;22.19810811,0.3360660985;0.1662017612;0.1059508915;0.1200297517;0.400131262;0.179774394;0.2086745995;0.3987466878;0.163417752;0.357642503;0.4023549641;0.4009764034,0.09945945946;0.1905405405;0.2075675676;0.1862162162;0.04864864865;0.19;0.1762162162;0.03189189189;0.1954054054;0.1102702703;0.04162162162;0.04378378378,23.81009088;1.705102683;0.4454073388;1.248363331;23.9045279;2.59524426;7.863531696;23.99959388;1.476051337;14.82047507;23.99269591;23.99967442,Bayesian ensemble,8.0,8
FreshSky-Safe,8,17,431.38756756756754,30.57216216216216,30.25227027027027,45.0,85.0,69.41666666666667,0.0615990990990991,0.027162162162162162,0.15018018018018017,0.035405405405405405,0.8192690701779598,23.0,149.0,0.07063063063063063,784,11100,0.21146667946152545,0.39800373836092323,23.998635128657313,0.4064864864864865,True,True,0.6058267012;0.4606290406;0.8627452041;0.95;0.8920394043;0.9329954481;0.2434414901;0.2237143759;0.7874097494;0.2072792387;0.95;0.5223938409,0.772389876;1.022513998;0.4598691245;0.2139841101;0.4237308779;0.3673358894;1.861711545;2.021113381;0.5472165522;2.179902851;0.241873434;0.9032962107,9.592162162;10.09054054;4.791351351;4.291621622;5.282702703;5.026216216;20.45756757;30.57216216;6.80027027;29.99054054;4.617297297;9.641621622,0.2120940849;0.2799477514;0.120560284;0.05800704391;0.1091393315;0.09401813168;0.3980037384;0.3954827265;0.14893164;0.3959174908;0.05988001771;0.2656179128,0.1472972973;0.1272972973;0.2137837838;0.2291891892;0.1972972973;0.2172972973;0.05135135135;0.03567567568;0.1943243243;0.03540540541;0.2137837838;0.1394594595,4.703017768;9.162849952;0.5796073736;0.2139841101;0.4949235117;0.3673358894;23.99863513;23.9869663;1.430515866;23.9880381;0.241873434;7.162628004,Bayesian ensemble,8.0,8
FreshSky-Safe,8,18,335.1054054054054,20.85324324324324,19.69036486486486,33.0,59.0,49.43693693693694,0.030675675675675675,0.008986486486486487,0.16263513513513514,0.04810810810810811,0.8587045966156036,21.0,146.0,0.027117117117117118,301,11100,0.18971656117116964,0.3984660298049402,23.998782690095556,0.4064864864864865,True,True,0.95;0.2298402862;0.2514208534;0.95;0.8064515181;0.2889292384;0.86964094;0.95;0.4229897239;0.9113191376;0.93510967;0.8418183031,0.2641897105;1.968390267;1.804941085;0.3377909827;0.5254308787;1.582364629;0.451552802;0.2372894534;1.10910177;0.3983676074;0.3641087485;0.4846132827,4.539189189;20.85324324;17.62891892;4.692972973;6.426756757;18.73891892;5.723513514;4.519459459;11.18513514;4.747567568;5.438378378;6.218918919,0.0680467011;0.3984660298;0.3931844633;0.08435645082;0.1340558782;0.3844718382;0.1176478111;0.06092567046;0.3132463108;0.1000225695;0.09525872122;0.1269162894,0.2178378378;0.04810810811;0.05837837838;0.2137837838;0.1908108108;0.07054054054;0.1986486486;0.2191891892;0.1116216216;0.2089189189;0.2154054054;0.1983783784,0.2641897105;23.98790364;23.99878269;0.3377909827;1.027154393;23.98877293;0.709316812;0.2372894534;18.50993808;0.3983676074;0.3641087485;1.246132827,Bayesian ensemble,8.0,8
FreshSky-Safe,8,19,522.5875675675676,29.381621621621623,26.996108108108107,43.0,77.0,64.30540540540541,0.06,0.019684684684684685,0.10752252252252253,0.03405405405405405,0.8366930166634655,34.0,184.0,0.054864864864864867,609,11100,0.2930724120135045,0.39944675669236435,23.998952195352857,0.4064864864864865,True,True,0.8339118425;0.4218873338;0.3658373363;0.3670076204;0.481511622;0.1930715746;0.2120595117;0.3057773787;0.5446939528;0.4653449839;0.3623629999;0.8770434254,0.4938172966;1.111838862;1.270411673;1.266646367;0.9794527448;2.342239302;2.1308523;1.500722279;0.8655191693;1.012509865;1.281724896;0.4425090154,6.362432432;12.41054054;15.32702703;12.84459459;10.81108108;29.38162162;25.04432432;15.06243243;9.587297297;10.62054054;13.18162162;5.648108108,0.1263905351;0.2800631945;0.3440412152;0.3618500569;0.258628468;0.3994467567;0.3927679104;0.3861317863;0.2409418228;0.2835027621;0.3380982428;0.1050061934,0.1881081081;0.1002702703;0.09027027027;0.09972972973;0.1186486486;0.03405405405;0.03945945946;0.07675675676;0.14;0.1221621622;0.0872972973;0.1935135135,0.9629037794;7.653905209;13.17152684;18.46457585;5.891791172;23.99721232;23.98943338;23.9989522;4.648306709;8.675217023;15.84969458;0.6125450771,Bayesian ensemble,8.0,8
FreshSky-Safe,2,0,469.22594594594597,30.102162162162163,25.515459459459453,45.0,80.0,65.90225225225225,0.06414414414414414,0.024662162162162164,0.13576576576576577,0.0327027027027027,0.8060091995216574,27.0,142.0,0.06927927927927928,769,11100,0.21850095426409125,0.39462958247801977,23.996204903408497,0.4064864864864865,True,True,0.95;0.2315765095;0.95;0.8081176242;0.6281327393;0.795200025;0.3394136806;0.9476946562;0.5005847781;0.95;0.23436609;0.2528380647,0.3369544871;1.95400716;0.2191119648;0.5235225351;0.7414402559;0.5383055036;1.361973486;0.3438720469;0.9427001774;0.2738400263;1.931388168;1.795260579,4.996216216;30.10216216;5.339189189;7.387297297;9.611891892;7.032162162;16.32783784;5.124054054;15.18540541;5.545945946;19.90189189;21.7627027,0.08524037836;0.3897452118;0.05649535524;0.1359743666;0.2130137816;0.1476702936;0.3842973837;0.08252929125;0.2759308898;0.06298320604;0.3946295825;0.3935017107,0.2059459459;0.0327027027;0.2037837838;0.1859459459;0.1437837838;0.1886486486;0.07675675676;0.2005405405;0.09621621622;0.1956756757;0.04891891892;0.05027027027,0.3369544871;23.99443673;0.2191119648;2.964540843;11.99905049;4.747136655;23.98892441;0.3438720469;16.68100532;0.2738400263;23.97382979;23.9962049,Bayesian ensemble,14.0,2
FreshSky-Safe,2,1,628.814054054054,35.248108108108106,31.493540540540536,58.0,101.0,85.1,0.10511261261261261,0.04481981981981982,0.11511261261261263,0.02945945945945946,0.6622262158452701,35.0,219.0,0.1382882882882883,1535,11100,0.2777256427569707,0.40250423324725776,23.99795411497921,0.4064864864864865,True,True,0.5605092249;0.2181252996;0.2316669551;0.3707979081;0.95;0.95;0.2020086086;0.95;0.325972712;0.8362721814;0.2993435181;0.2334007936,0.8400796556;2.072097608;1.953264399;1.254604531;0.2976063768;0.2276934429;2.237061952;0.2579608484;1.414030367;0.4910760745;1.530799061;1.939147999,9.722702703;35.24810811;25.01945946;19.24891892;4.568918919;4.688918919;28.42162162;4.732702703;15.42594595;5.995405405;19.70675676;24.73297297,0.2651927129;0.3864182027;0.3927645169;0.376042277;0.07818199951;0.0640003191;0.3942065926;0.06644234825;0.3821703694;0.1437392942;0.3810448472;0.4025042332,0.1443243243;0.03405405405;0.04081081081;0.06972972973;0.2208108108;0.2381081081;0.02945945946;0.2267567568;0.06486486486;0.2108108108;0.05567567568;0.04594594595,15.08374381;23.99795411;23.99586392;23.98613075;0.2976063768;0.2276934429;23.98732788;0.2579608484;23.99285027;1.948293267;23.99317275;23.99753954,Bayesian ensemble,14.0,2
FreshSky-Safe,2,2,579.3821621621622,35.40405405405406,32.03508108108108,52.0,96.0,79.8536036036036,0.08315315315315315,0.03576576576576577,0.11718468468468468,0.030810810810810812,0.808106115504998,33.0,223.0,0.08306306306306306,922,11100,0.23967838918486598,0.3928653536415832,23.999999335119924,0.4064864864864865,True,True,0.2983974043;0.4720337023;0.7619171253;0.95;0.6042558466;0.7527600943;0.6803453125;0.2438339011;0.7053294905;0.1925045361;0.95;0.2931742638,1.535332493;0.9986066978;0.5764720931;0.328976203;0.7746227687;0.5870535051;0.6736618433;1.858825842;0.6430324214;2.34929577;0.2710575607;1.560894842,18.2872973;11.82459459;9.315945946;4.875945946;11.16459459;9.604594595;12.15054054;29.27864865;8.124054054;35.40405405;4.849459459;22.62135135,0.3913023083;0.2831184935;0.1547126455;0.07762060141;0.2162663027;0.1610430561;0.1837094054;0.3928653536;0.1737925463;0.3911259985;0.06373515616;0.3868488027,0.05756756757;0.1083783784;0.1516216216;0.2002702703;0.1281081081;0.16;0.122972973;0.04378378378;0.1516216216;0.03081081081;0.2005405405;0.05054054054,23.97392687;22.14844782;4.105913955;0.328976203;7.264060292;8.204461235;9.220135576;23.97714588;4.217616007;23.99999934;0.2710575607;23.99901395,Bayesian ensemble,14.0,2
FreshSky-Safe,2,3,661.4140540540541,29.684594594594593,28.22724324324324,56.0,91.0,78.05,0.10743243243243243,0.03963963963963964,0.09887387387387388,0.03783783783783784,0.6842644422648839,42.0,176.0,0.13486486486486488,1497,11100,0.31522522944672293,0.3994923282451474,23.998716198868333,0.4064864864864865,True,True,0.2469621281;0.8215561338;0.8932287906;0.3220866759;0.225348274;0.2465631425;0.4834834838;0.2778755806;0.2645088005;0.3014458345;0.9387067142;0.2969367479,1.836175919;0.5080937316;0.4222105672;1.429873819;2.006740312;1.839030251;0.9755450403;1.641436133;1.719737046;1.520828652;0.3585144156;1.542388958,22.54621622;6.542972973;5.345675676;15.61540541;29.68459459;24.55567568;13.85432432;18.57243243;27.03486486;19.2927027;4.71972973;16.05594595,0.3994923282;0.1480337953;0.1151379628;0.3926356217;0.3942973531;0.3911667047;0.3082195006;0.3881774638;0.3941451392;0.3789740587;0.09224479018;0.3801780352,0.04432432432;0.1986486486;0.2181081081;0.07;0.03783783784;0.04027027027;0.1135135135;0.06297297297;0.05351351351;0.06540540541;0.2143243243;0.06756756757,23.99587021;2.4537809;0.6221056723;23.99495276;23.99535677;23.9956318;23.95715738;23.99552575;23.9987162;23.99126408;0.3585144156;23.96067251,Bayesian ensemble,14.0,2
FreshSky-Safe,2,4,618.222972972973,27.67027027027027,26.819999999999997,51.0,93.0,77.11216216216216,0.08488738738738738,0.03256756756756757,0.091509009009009,0.0372972972972973,0.8603143061136214,41.0,222.0,0.05774774774774775,641,11100,0.2814441325298653,0.38866813967684866,23.997933097420248,0.4064864864864865,True,True,0.662118963;0.6741961796;0.3640876;0.2460798207;0.2372011855;0.4128728207;0.5024050881;0.4159209977;0.2309431598;0.4380235493;0.7287104513;0.5641011845,0.6966749552;0.6813572012;1.27608378;1.842501298;1.908996959;1.13470463;0.9393093506;1.126874486;1.959226317;1.072981387;0.6151471375;0.8344446437,10.68189189;8.958648649;18.78972973;27.67027027;23.45648649;17.43891892;12.48459459;17.90972973;26.12432432;13.6427027;9.475945946;10.66216216,0.1982699264;0.1777053241;0.3110885324;0.3829414859;0.3817993918;0.3247708658;0.2579292703;0.2872007137;0.3886681397;0.2839050752;0.1527892485;0.2302616165,0.1243243243;0.1424324324;0.0627027027;0.04675675676;0.04486486486;0.08567567568;0.1086486486;0.08216216216;0.0372972973;0.09162162162;0.1491891892;0.1224324324,9.080298387;6.071215628;23.99327816;23.99257917;23.9979331;23.95168708;10.21513662;23.98685805;23.99644225;16.02453468;2.98176565;7.957782161,Bayesian ensemble,14.0,2
FreshSky-Safe,2,5,533.1562162162162,25.714594594594594,24.36828378378378,47.0,80.0,67.26981981981982,0.07096846846846847,0.02481981981981982,0.11502252252252253,0.03594594594594595,0.7920032341574446,34.0,165.0,0.05918918918918919,657,11100,0.25423695628406423,0.39213564238097476,23.999805493476924,0.4064864864864865,True,True,0.9411489522;0.4821824971;0.3825098869;0.7544254172;0.3523107703;0.8677360717;0.95;0.2189202535;0.8265150398;0.3376263363;0.2625732011;0.2699141276,0.3546353857;0.9781203331;1.218803669;0.5851252029;1.315645181;0.4538598372;0.2241414152;2.064668323;0.5023771293;1.368663091;1.731770293;1.687095206,5.672702703;13.01027027;14.5727027;7.491351351;15.91054054;6.194324324;5.449459459;25.71459459;7.676756757;18.68513514;23.09324324;23.26675676,0.08319554453;0.2757241912;0.3534530641;0.1540302561;0.3616246348;0.1073317183;0.05561130248;0.3889388705;0.1312969416;0.3721283973;0.3753729122;0.3921356424,0.1894594595;0.1067567568;0.08540540541;0.1713513514;0.08027027027;0.1735135135;0.1986486486;0.03594594595;0.1727027027;0.06567567568;0.04783783784;0.0527027027,0.3546353857;15.79353532;23.19831188;4.228130071;23.95500181;0.8847385352;0.2241414152;23.99744594;1.43327981;23.99443785;23.96717615;23.99980549,Bayesian ensemble,14.0,2
FreshSky-Safe,2,6,375.72648648648646,19.456756756756757,17.74566216216216,35.0,56.0,48.03243243243243,0.03313063063063063,0.007184684684684685,0.14155405405405408,0.056486486486486485,0.8923237015059702,25.0,103.0,0.01144144144144144,127,11100,0.17823333184628684,0.3613982762870041,23.98041395700062,0.4064864864864865,True,True,0.6600953202;0.4082536129;0.95;0.8542797728;0.5796663152;0.95;0.7238759829;0.298421524;0.95;0.3698913443;0.95;0.5870736138,0.6992694381;1.146768836;0.2551559305;0.4699577518;0.8105930222;0.2156180293;0.6208604762;1.535216558;0.2628816135;1.257463669;0.2571157349;0.7995478023,9.96027027;16.34567568;5.498648649;6.193243243;9.355945946;4.93972973;10.34324324;19.45675676;4.549459459;16.01675676;5.238918919;11.12297297,0.1954174592;0.3297735248;0.05737560384;0.1126628448;0.2116305026;0.04918422073;0.1491743144;0.3613982763;0.06003647659;0.3313586695;0.06080439676;0.2199836926,0.1462162162;0.07837837838;0.1956756757;0.1808108108;0.1262162162;0.1905405405;0.1362162162;0.05648648649;0.1983783784;0.07567567568;0.192972973;0.1210810811,11.17369977;23.92704971;0.2551559305;1.379408525;13.9813488;0.2156180293;5.479790954;23.98041396;0.2628816135;23.97622155;0.2571157349;12.78507748,Bayesian ensemble,14.0,2
FreshSky-Safe,2,7,416.42459459459457,28.135945945945945,26.97054054054054,42.0,77.0,62.89684684684685,0.05335585585585586,0.020855855855855854,0.1474099099099099,0.03594594594594595,0.8178255471468698,24.0,148.0,0.055045045045045045,611,11100,0.19615040391963498,0.39768979309357816,23.99888442362496,0.4064864864864865,True,True,0.95;0.8194645516;0.5139536145;0.1957148488;0.2668165055;0.95;0.9166527097;0.2817874583;0.4060368001;0.95;0.95;0.8957240492,0.2129344738;0.5105004868;0.9182376412;2.309972111;1.705631049;0.2143947682;0.3910280632;1.619983796;1.152645744;0.2643493157;0.2202876177;0.4190042049,5.533513514;6.760810811;11.96891892;28.13594595;26.01702703;5.272972973;5.825945946;17.93459459;12.74432432;5.281081081;4.17027027;5.391081081,0.05150712272;0.1319022879;0.2973104579;0.3976897931;0.3807706071;0.05232391235;0.09976499776;0.3905474449;0.3214947048;0.06601588316;0.05531005321;0.109167582,0.2010810811;0.1851351351;0.112972973;0.03594594595;0.04297297297;0.2043243243;0.2056756757;0.05945945946;0.0927027027;0.2032432432;0.2240540541;0.2013513514,0.2129344738;2.983513144;18.44774329;23.99888442;23.99689119;0.2143947682;0.3910280632;23.99805554;22.79103184;0.2643493157;0.2202876177;0.5330294346,Bayesian ensemble,14.0,2
